,Unnamed: 0,Symbol,Market,Name,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region,Report_Date,Stock_Amount,Quarter_Revenue2022_6,Quarter_Operating_Profit2022_6,Quarter_Cashflow2022_6,Quarter_Earn2022_6,Quarter_Continue_Earn2022_6,Quarter_Percent_Operating_Profit2022_6,Quarter_Percent_Cashflow2022_6,Quarter_Percent_Earn2022_6,Quarter_Revenue2022_3,Quarter_Operating_Profit2022_3,Quarter_Cashflow2022_3,Quarter_Earn2022_3,Quarter_Continue_Earn2022_3,Quarter_Percent_Operating_Profit2022_3,Quarter_Percent_Cashflow2022_3,Quarter_Percent_Earn2022_3,Quarter_Full_EPS,Last_Revenue2021_6,Last_Operating_Profit2021_6,Last_Cashflow2021_6,Last_Earn2021_6,Last_Continue_Earn2021_6,Last_Percent_Operating_Profit2021_6,Last_Percent_Cashflow2021_6,Last_Percent_Earn2021_6,Last_Revenue2021_3,Last_Operating_Profit2021_3,Last_Cashflow2021_3,Last_Earn2021_3,Last_Continue_Earn2021_3,Last_Percent_Operating_Profit2021_3,Last_Percent_Cashflow2021_3,Last_Percent_Earn2021_3,Fake_Last_Full_EPS,Last_Full_Revenue,Last_Full_Operating_Profit,Last_Full_Cashflow,Last_Full_Earn,Real_Last_Full_EPS,Quarter_BPS,Last_Full_BPS,Quarter_ROA,Last_Full_ROA,QUARTER_ROE,LAST_FULL_ROE
905,905,348350,KOSDAQ,위드텍,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","AMCs 모니터링 시스템, 공정 프로세스 모니터링 시스템, TMS",2020-10-30,12월,"유승교,박현열(각자 대표이사)",http://www.withtech.co.kr,대전광역시,2022-08-11,10183242896.0,21426312433.0,5944475228.0,5538861624.0,6630013230.0,0.0,27.74,25.85,30.94,7046896294.0,-849702470.0,-240998314.0,-192653603.0,0.0,-12.06,-3.42,-2.73,0.0,11960443236.0,1109473561.0,8801408143.0,1846474820.0,0.0,9.28,73.59,15.44,12899541929.0,-229193587.0,5851355380.0,772389069.0,0.0,-1.78,45.36,5.99,0.0,68307379198.0,8815228745.0,9190199509.0,10894260628.0,1.0,20.0,9.0,0.0,8.7,0.0,10.97
906,906,112040,KOSDAQ,위메이드,소프트웨어 개발 및 공급업,미르의전설2,2009-12-18,12월,장현국,http://corp.wemade.com,경기도,2022-08-16,33576766.0,108964274920.0,-34561933336.0,-18629791122.0,-32479410637.0,0.0,-31.72,-17.1,-29.81,131034578534.0,5319845155.0,3055211479.0,-1848808635.0,0.0,4.06,2.33,-1.41,-3868.0,68895364666.0,26892082700.0,30113369016.0,18570656376.0,0.0,39.03,43.71,26.95,76042896725.0,27541063066.0,29565450779.0,24025368862.0,0.0,36.22,38.88,31.59,2212.0,334983131724.0,97350931326.0,94395580798.0,6455.0,0.0,41877.0,19171.0,-4.84,0.0,-9.24,0.0
907,907,101730,KOSDAQ,위메이드맥스,소프트웨어 개발 및 공급업,실크로드 온라인,2009-06-03,12월,"장현국, 이길형 각자 대표이사",http://www.wemademax.com,경기도,2022-08-16,33293572.0,23955484533.0,8687147178.0,21070711073.0,9468103895.0,0.0,36.26,87.96,39.52,23366291019.0,9394264829.0,-6029795586.0,9803662960.0,0.0,40.2,-25.81,41.96,1136.0,8312688506.0,-108175615.0,1703086201.0,-633180264.0,0.0,-1.3,20.49,-7.62,10155910452.0,436231647.0,-438468406.0,-92203812.0,0.0,4.3,-4.32,-0.91,-76.0,35521769802.0,291599387.0,2260920167.0,-1280928887.0,-38.0,4226.0,820.0,16.32,-2.4,26.88,-4.69
908,908,65370,KOSDAQ,위세아이텍,소프트웨어 개발 및 공급업,"빅데이터분석, 인공지능, 데이터품질관리 솔루션",2020-02-10,12월,김종현,http://www.wise.co.kr,경기도,2022-08-12,6576637.0,9116380492.0,358727383.0,1082058033.0,2727309110.0,0.0,3.93,11.87,29.92,7600793868.0,642067434.0,-2642870022.0,588438250.0,0.0,8.45,-34.77,7.74,1656.0,6470607015.0,670350205.0,2532119670.0,662969463.0,0.0,10.36,39.13,10.25,6192583257.0,665096918.0,-222910843.0,377647092.0,0.0,10.74,-3.6,6.1,400.0,34064031790.0,5812757273.0,7329886882.0,4042593363.0,614.0,8093.0,3912.0,10.73,8.52,20.46,15.71
909,909,38620,KOSDAQ,위즈코프,연료 소매업,인터넷 인프라 및 응용,2000-05-04,12월,정승환,http://www.wizit.com,서울특별시,2022-08-16,66557691.0,10317423997.0,19911890.0,-534160056.0,-672053295.0,0.0,0.19,-5.18,-6.51,8486828540.0,-391778085.0,-601507609.0,153650560.0,0.0,-4.62,-7.09,1.81,-40.0,8919748385.0,713736075.0,567907228.0,-9112175179.0,0.0,8.0,6.37,-102.16,7393007007.0,267274134.0,128411740.0,1166420886.0,0.0,3.62,1.74,15.78,-544.0,35478283378.0,812089256.0,1696590285.0,-5710748077.0,-85.0,2270.0,1139.0,-1.5,-6.62,-1.76,-7.53
910,910,299900,KOSDAQ,위지윅스튜디오,"영화, 비디오물, 방송프로그램 제작 및 배급업","VFX, 뉴미디어 등 특수영상 컨텐츠 제작",2018-12-20,12월,"박관우, 박인규",http://www.wswgstudios.com,서울특별시,2022-08-12,42759387.0,46263095063.0,-4933922384.0,-10023050488.0,-6068789157.0,0.0,-10.66,-21.67,-13.12,31180023303.0,-9256369300.0,-4215836268.0,-5967488239.0,0.0,-29.69,-13.52,-19.14,-564.0,19888338404.0,-105109793.0,6793283433.0,-720508687.0,0.0,-0.53,34.16,-3.62,12768576102.0,-917552153.0,17303769614.0,-62260610.0,0.0,-7.19,135.52,-0.49,-64.0,120283764981.0,-3954732702.0,-3083069840.0,-8406052195.0,-196.0,11749.0,6174.0,-3.29,-2.27,-4.8,-3.18
911,911,36090,KOSDAQ,위지트,특수 목적용 기계 제조업,LCD 반도체,1999-12-10,12월,김상우,http://www.wizit.co.kr,인천광역시,2022-08-16,97926366.0,9084934144.0,923623552.0,-1427924464.0,-1240722915.0,0.0,10.17,-15.72,-13.66,9643436062.0,905725439.0,-1653356934.0,-1426544459.0,0.0,9.39,-17.14,-14.79,-48.0,6920048553.0,-693658959.0,401966014.0,5923053205.0,0.0,-10.02,5.81,85.59,7229481808.0,231647261.0,-203368248.0,961041850.0,0.0,3.2,-2.81,13.29,240.0,31161255660.0,95114655.0,466598826.0,10089295010.0,103.0,2759.0,1288.0,-1.43,6.45,-1.74,8.0
912,912,136540,KOSDAQ,윈스,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","네크워크보안장비(IPS, 안티 DDoS)",2011-05-02,12월,김보연,http://www.wins21.co.kr,경기도,2022-08-12,13865566.0,22982549581.0,4821559798.0,2936403881.0,4376102869.0,0.0,20.98,12.78,19.04,17425063223.0,1873810351.0,-1038015629.0,2077505856.0,0.0,10.75,-5.96,11.92,1260.0,18750040354.0,3448861572.0,718880592.0,2948709570.0,0.0,18.39,3.83,15.73,14341797380.0,323710775.0,-334062830.0,422254963.0,0.0,2.26,-2.33,2.94,848.0,96432485454.0,20967767509.0,23139653318.0,18409021763.0,1327.0,23686.0,11737.0,4.77,9.75,5.32,11.31
913,913,320000,KOSDAQ,윈텍,특수 목적용 기계 제조업,비전검사장비,2019-09-18,12월,윤한종,http://www.wintec.co.kr,경기도,2022-08-16,18509546.0,2172084251.0,-418160431.0,-2539057488.0,-343883896.0,0.0,-19.25,-116.89,-15.83,3381942999.0,-137254911.0,-771874934.0,-85055470.0,0.0,-4.06,-22.82,-2.51,-72.0,2477947129.0,-2658786.0,-2554466376.0,-13848138.0,0.0,-0.11,-103.09,-0.56,2150724767.0,-130837859.0,1244667003.0,-110319005.0,0.0,-6.08,57.87,-5.13,0.0,15405210799.0,577869405.0,42278166.0,670470480.0,36.0,2252.0,1140.0,-2.41,2.72,-3.2,3.18
914,914,97800,KOSDAQ,윈팩,반도체 제조업,반도체 패키징 및 테스트,2013-03-07,12월,이한규,http://www.winpac.co.kr,경기도,2022-08-16,49667290.0,34636182069.0,587713665.0,5097325513.0,-688086661.0,0.0,1.7,14.72,-1.99,30972022730.0,-466173998.0,2700888796.0,-889939594.0,0.0,-1.51,8.72,-2.87,-52.0,24015412890.0,-1435779604.0,2666885968.0,-2347948909.0,0.0,-5.98,11.1,-9.78,24579368381.0,-2038157823.0,-1339731618.0,-2881159420.0,0.0,-8.29,-5.45,-11.72,-188.0,101442175549.0,-6445662390.0,8953742651.0,-8266036395.0,-166.0,2602.0,1325.0,-0.82,-5.32,-2.0,-12.55
915,915,192390,KOSDAQ,윈하이텍,"구조용 금속제품, 탱크 및 증기발생기 제조업",데크 플레이트(건설용거푸집),2014-07-25,12월,변천섭,http://www.winhitech.co.kr,충청북도,2022-08-16,10657383.0,29900963574.0,2568235867.0,822648673.0,1965164139.0,0.0,8.59,2.75,6.57,22937586212.0,3344163421.0,-4974057023.0,2308863715.0,0.0,14.58,-21.69,10.07,736.0,21065203918.0,200610511.0,-7816854900.0,-57447680.0,0.0,0.95,-37.11,-0.27,18609634753.0,1701527695.0,-1306230431.0,1306949208.0,0.0,9.14,-7.02,7.02,-20.0,94497839269.0,1908078664.0,-24023878240.0,-131642317.0,-12.0,11134.0,5258.0,3.19,-0.11,6.61,-0.23
916,916,313760,KOSDAQ,윌링스,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",태양광 인버터 등,2019-07-25,12월,안강순,http://www.willings.co.kr,경기도,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
917,917,900340,KOSDAQ,윙입푸드,기타 금융업,육가공 제품,2018-11-30,12월,왕현도,http://wingyip-food.com,홍콩,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
918,918,64510,KOSDAQ,유네코,특수 목적용 기계 제조업,SAP,2018-03-15,12월,박동필,http://www.ecomaister.com/,인천광역시,2022-08-16,10118369.0,5054102067.0,-766431197.0,-1028031057.0,-1599835607.0,0.0,-15.16,-20.34,-31.65,4054731071.0,-1232950771.0,-1110023450.0,-1325113424.0,0.0,-30.41,-27.38,-32.68,-632.0,4749164914.0,-873860634.0,3078869417.0,-2284498617.0,0.0,-18.4,64.83,-48.1,3112737855.0,-908425487.0,2150863731.0,-1006859885.0,0.0,-29.18,69.1,-32.35,-900.0,18551854349.0,-2856932395.0,-1302377738.0,-4207609747.0,-415.0,1921.0,1171.0,-8.82,-12.16,-32.88,-35.48
919,919,36200,KOSDAQ,유니셈,특수 목적용 기계 제조업,반도체장비(DryGasScrubber),1999-12-10,12월,"김형균,이양구(각자대표)",http://www.unisem.co.kr,경기도,2022-08-12,30666207.0,60966752747.0,7173885276.0,4425640967.0,4337951907.0,4337951907.0,11.77,7.26,7.12,60000233291.0,8144930771.0,3113435244.0,5733886976.0,5733886976.0,13.57,5.19,9.56,564.0,86136114776.0,14736394562.0,18092684335.0,11823637780.0,11823637780.0,17.11,21.0,13.73,77630434051.0,13613413879.0,3616130819.0,12658783769.0,12658783769.0,17.54,4.66,16.31,1540.0,296076523708.0,43689319047.0,45177173428.0,38156333733.0,1244.0,12226.0,5968.0,3.59,16.38,4.61,20.85
920,920,18000,KOSDAQ,유니슨,일반 목적용 기계 제조업,"풍력발전기, 풍력타워",1996-01-10,12월,허화도,http://www.unison.co.kr,경상남도,2022-08-16,122249434.0,72426509990.0,-560719364.0,-1528778639.0,-6921972297.0,0.0,-0.77,-2.11,-9.56,33216186223.0,-4303324251.0,-1836064389.0,-4371973573.0,0.0,-12.96,-5.53,-13.16,-224.0,55864221202.0,3948570010.0,7806722823.0,5365168427.0,0.0,7.07,13.97,9.6,43147891688.0,2025457070.0,-11211346405.0,-662674322.0,0.0,4.69,-25.98,-1.54,172.0,149659495176.0,4992579308.0,3108496720.0,-1294431181.0,-10.0,1152.0,633.0,-4.35,-0.48,-19.43,-1.67
921,921,203450,KOSDAQ,유니온커뮤니티,통신 및 방송 장비 제조업,지문인식출입통제기,2016-12-07,12월,신요식,http://www.unioncomm.co.kr,서울특별시,2022-08-16,14687068.0,9146543764.0,-877974973.0,-7274769683.0,-122733360.0,0.0,-9.6,-79.54,-1.34,9683430126.0,-491129342.0,-2360534058.0,75034608.0,0.0,-5.07,-24.38,0.77,-32.0,10375336024.0,388804075.0,-1709873326.0,576838225.0,0.0,3.75,-16.48,5.56,9072231446.0,-211024135.0,-232082555.0,240667409.0,0.0,-2.33,-2.56,2.65,156.0,39023421971.0,335721612.0,1131527196.0,2356064647.0,160.0,4775.0,2430.0,-0.42,4.22,-0.67,6.6
922,922,11320,KOSDAQ,유니크,자동차 신품 부품 제조업,"EGR밸브, 유압솔레노이드밸브, 퓨얼벤트밸브, 퓨얼컷트밸브, 체크밸브, 케니스타 등",1993-12-29,12월,안정구,http://www.unick.co.kr,경상남도,2022-08-16,19322251.0,64960973870.0,587262347.0,-3619132324.0,-31253348.0,0.0,0.9,-5.57,-0.05,64891114873.0,1469917051.0,-5764302734.0,1075858672.0,0.0,2.27,-8.88,1.66,-4.0,64581033463.0,1902682474.0,3918859016.0,2935545822.0,0.0,2.95,6.07,4.55,60758132115.0,1287137484.0,-2010989434.0,2823960310.0,0.0,2.12,-3.31,4.65,604.0,246702384112.0,4387717514.0,6051072593.0,6193464924.0,320.0,11287.0,5572.0,-0.02,2.73,-0.04,5.75
923,923,86390,KOSDAQ,유니테스트,특수 목적용 기계 제조업,"반도체메모리주검사장비생산(메모리컴포넌트테스터,메모리모듈테스트)",2006-12-05,12월,김종현,http://www.uni-test.com,경기도,2022-08-16,21130189320388.0,18832459357.0,-7155385575.0,2895981561.0,-5194075109.0,0.0,-37.99,15.38,-27.58,17922053947.0,-2759582382.0,2109653581.0,-2791973067.0,0.0,-15.4,11.77,-15.58,0.0,27154186218.0,-2367850784.0,-351123188.0,-1426257017.0,0.0,-8.72,-1.29,-5.25,27394134893.0,-2939104861.0,-2574263362.0,-493814113.0,0.0,-10.73,-9.4,-1.8,0.0,114578529607.0,-9049613719.0,-5814968766.0,-5988079918.0,0.0,0.0,0.0,0.0,-2.91,0.0,-3.91
924,924,241690,KOSDAQ,유니테크노,자동차 신품 부품 제조업,자동차 엔진파워트레인/모터 부품 제조 및 조립,2016-09-20,12월,이좌영,http://www.unitekno.co.kr,부산광역시,2022-08-16,25010853.0,23348057205.0,2318189369.0,3514729111.0,1835049821.0,0.0,9.93,15.05,7.86,17694503146.0,1679999587.0,3470080730.0,1439184801.0,0.0,9.49,19.61,8.13,292.0,20534859669.0,2026718649.0,3860152008.0,2694374747.0,0.0,9.87,18.8,13.12,21359126611.0,2076641817.0,1944150432.0,2034743614.0,0.0,9.72,9.1,9.53,428.0,79862819036.0,7438470284.0,7386992992.0,9469453903.0,378.0,7592.0,3715.0,2.81,7.4,3.85,10.19
925,925,142210,KOSDAQ,유니트론텍,자동차 부품 및 내장품 판매업,"메모리/비메모리반도체, 디스플레이 모듈",2016-02-02,12월,남궁선,http://www.unitrontech.com,서울특별시,2022-08-16,18600070.0,128848079465.0,4878708236.0,-17805221879.0,3929613548.0,0.0,3.79,-13.82,3.05,120049149000.0,5125298537.0,3677326838.0,3883557062.0,0.0,4.27,3.06,3.23,844.0,92441491235.0,1678631761.0,-16850696086.0,217599949.0,0.0,1.82,-18.23,0.24,85768441227.0,3401617414.0,-6713249360.0,3062979171.0,0.0,3.97,-7.83,3.57,44.0,392042716521.0,10065913610.0,-30229426623.0,8133965869.0,437.0,8110.0,3485.0,3.6,4.06,10.41,12.55
926,926,48430,KOSDAQ,유라테크,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","점화코일, 스파크플러그",2001-01-11,12월,엄대열,http://www.yuratech.co.kr,세종특별자치시,2022-08-16,11518216.0,44853145407.0,-523237362.0,-2158429968.0,-688168541.0,0.0,-1.17,-4.81,-1.53,45778083604.0,-128089901.0,204117200.0,839980426.0,0.0,-0.28,0.45,1.83,-236.0,46554301682.0,704737155.0,8148770874.0,198404576.0,0.0,1.51,17.5,0.43,47624522749.0,944373977.0,3947690145.0,1458784520.0,0.0,1.98,8.29,3.06,68.0,184268819398.0,1142954833.0,8723959949.0,2720484395.0,236.0,20380.0,10296.0,-0.96,1.9,-1.16,2.29
927,927,206650,KOSDAQ,유바이오로직스,의약품 제조업,"경구용 콜레라 백신, 바이오의약품 수탁 연구 및 제조",2017-01-24,12월,"백영옥, 최석근 (각자대표이사)",http://www.eubiologics.com,서울특별시,2022-08-12,36435603.0,14562555282.0,560131429.0,4733398341.0,1724572283.0,0.0,3.85,32.5,11.84,10721531034.0,-304221704.0,2349625747.0,118415729.0,0.0,-2.84,21.92,1.1,188.0,8839255329.0,-2481640845.0,-2180361955.0,-26544853020.0,0.0,-28.08,-24.67,-300.31,7295983635.0,-3834685129.0,-7450628001.0,-2993800099.0,0.0,-52.56,-102.12,-41.03,-2912.0,39384938147.0,-7229530888.0,-7601892570.0,-27574028750.0,-756.0,6560.0,3218.0,2.16,-18.33,2.87,-23.51
928,928,89850,KOSDAQ,유비벨록스,소프트웨어 개발 및 공급업,"모바일플랫폼 및 모바일솔루션, 스마트카드 등",2010-06-18,12월,이흥복,http://www.veloxsoft.com,서울특별시,2022-08-16,7115367.0,115649016240.0,4198620868.0,-15802217237.0,6635186077.0,0.0,3.63,-13.66,5.74,92978763281.0,3349617122.0,-10743432481.0,2176460061.0,0.0,3.6,-11.55,2.34,3728.0,76313063716.0,7439609458.0,-3238137315.0,1384511686.0,0.0,9.75,-4.24,1.81,66755529555.0,2275810030.0,988655414.0,1453814872.0,0.0,3.41,1.48,2.18,776.0,323287060227.0,24409179808.0,-13388980285.0,11747764325.0,1651.0,61868.0,29463.0,2.92,2.98,6.03,5.6
929,929,32620,KOSDAQ,유비케어,소프트웨어 개발 및 공급업,"의사랑,유팜,미소몰",1997-05-02,12월,이상경 대표이사,http://www.ubcare.co.kr,서울특별시,2022-08-16,52196581.0,32984484235.0,2333652546.0,1519209917.0,516260070.0,668557556.0,7.08,4.61,1.57,29393928391.0,2189766243.0,-16053205.0,1140477802.0,1203465281.0,7.45,-0.05,3.88,36.0,27399921626.0,3538585090.0,1386397056.0,-88673215.0,-11576663.0,12.91,5.06,-0.32,26420452216.0,3264231032.0,-1075446131.0,8537893656.0,7805499790.0,12.35,-4.07,32.32,-4.0,111761629334.0,9973077658.0,7940908441.0,13311515426.0,255.0,4667.0,2318.0,0.63,8.92,0.77,11.0
930,930,264450,KOSDAQ,유비쿼스,통신 및 방송 장비 제조업,"스위치, FTTH",2017-03-31,12월,이상근,http://www.ubiquoss.com,경기도,2022-08-16,10246834.0,35691626075.0,7041330486.0,-16923965507.0,6222240264.0,0.0,19.73,-47.42,17.43,30592808765.0,4564948248.0,-3268922953.0,3669196972.0,0.0,14.92,-10.69,11.99,2428.0,40623251247.0,8698430316.0,3810850053.0,8048002563.0,0.0,21.41,9.38,19.81,31777354704.0,6960676465.0,-7186661761.0,7142657056.0,0.0,21.9,-22.62,22.48,3140.0,139088362724.0,31851878863.0,20224806398.0,28803266494.0,2810.0,25061.0,12445.0,7.57,17.14,9.69,22.59
931,931,78070,KOSDAQ,유비쿼스홀딩스,통신 및 방송 장비 제조업,"소프트웨어 개발,정보처리유선,무선통신기기,부품,컴퓨터 도소매,제조",2009-01-23,12월,이상근,http://www.ubiquoss.com,경기도,2022-08-16,18695918.0,41285451414.0,7991334013.0,-19405718775.0,7153800978.0,0.0,19.36,-47.0,17.33,32608317227.0,4343116453.0,-6997161180.0,1850494263.0,0.0,13.32,-21.46,5.67,1528.0,43339790693.0,8802071356.0,12015132348.0,6658108284.0,0.0,20.31,27.72,15.36,34136979718.0,7322043520.0,-9355846934.0,4263549126.0,0.0,21.45,-27.41,12.49,1424.0,150995968469.0,32924692468.0,21901107866.0,20054576173.0,1072.0,32765.0,16397.0,4.09,5.69,4.66,6.54
932,932,24800,KOSDAQ,유성티엔에스,육상 여객 운송업,"운송,C형강,차량정비",1999-12-10,12월,이명호(단독 대표이사),http://www.yoosungtns.co.kr,서울특별시,2022-08-16,31280585.0,80801046515.0,2098884044.0,-8369016942.0,16860822028.0,0.0,2.6,-10.36,20.87,66845702044.0,740103667.0,-7808082041.0,6414290180.0,0.0,1.11,-11.68,9.6,2156.0,70099096576.0,608879196.0,5100644451.0,4349635598.0,0.0,0.87,7.28,6.2,63668780709.0,669218360.0,-2567338928.0,11209084752.0,0.0,1.05,-4.03,17.61,556.0,280539019947.0,1759204848.0,2833339986.0,39961811479.0,1277.0,21469.0,10266.0,6.34,7.59,10.04,12.44
933,933,54930,KOSDAQ,유신,"건축기술, 엔지니어링 및 관련 기술 서비스업",토목설계 및 감리,2002-01-15,12월,"한영수, 박석성(각자대표)",http://www.yooshin.co.kr,서울특별시,2022-08-16,3000305.0,73385945732.0,4812663426.0,1990799773.0,5286496561.0,0.0,6.56,2.71,7.2,65841725393.0,4476486750.0,2098370107.0,4202920277.0,0.0,6.8,3.19,6.38,7044.0,64035162644.0,3125714580.0,18827150608.0,5606506759.0,0.0,4.88,29.4,8.76,63508974120.0,1241022770.0,9213188570.0,1699330393.0,0.0,1.95,14.51,2.68,7472.0,262235681971.0,7991487391.0,32920773779.0,12105576518.0,4034.0,65918.0,31430.0,5.01,5.49,10.69,12.84
934,934,69330,KOSDAQ,유아이디,전자부품 제조업,"ITO COATING, GLASS LAMINATION",2003-08-18,12월,박종수 (대표이사),http://www.uidkorea.co.kr,충청북도,2022-08-16,14191659.0,12695600999.0,-216116754.0,1865194057.0,-90827713.0,0.0,-1.7,14.69,-0.72,18397783750.0,1385155687.0,1343787375.0,1813054387.0,0.0,7.53,7.3,9.85,-24.0,19213227297.0,2000168139.0,-710443632.0,-224759192.0,0.0,10.41,-3.7,-1.17,17162637463.0,1003902572.0,-2042363631.0,717032358.0,0.0,5.85,-11.9,4.18,-60.0,73698612055.0,6023033337.0,3510317873.0,5073383561.0,357.0,2979.0,1271.0,-0.46,13.73,-0.81,28.11
935,935,49520,KOSDAQ,유아이엘,전자부품 제조업,"스마트폰 기구부품(키버튼,금속부품,부자재,악세서리 등)",2001-08-02,12월,김시균,http://www.e-uil.com,경기도,2022-08-16,21781049.0,79870180018.0,1960616269.0,1779882722.0,3145770648.0,3361792586.0,2.45,2.23,3.94,80827164511.0,1821293018.0,-227568945.0,2438062227.0,2741937345.0,2.25,-0.28,3.02,576.0,43753270738.0,-5636245543.0,6294242969.0,-12224730779.0,-11983180885.0,-12.88,14.39,-27.94,66544008837.0,-709813567.0,7121833041.0,-374735393.0,-129901459.0,-1.07,10.7,-0.56,-2244.0,266589411851.0,-6639792463.0,1660968433.0,-16368770149.0,-751.0,13369.0,6421.0,2.99,-7.79,4.31,-11.7
936,936,56090,KOSDAQ,유앤아이,의료용 기기 제조업,정형외과용 신체보정용 의료기기,2015-11-12,12월,"구자교,정준교,김정욱(각자대표)",http://www.youic.com,경기도,2022-08-16,12618296.0,12249761668.0,999843043.0,-13452392893.0,456771401.0,0.0,8.16,-109.82,3.73,8665931660.0,-817060028.0,-2327127875.0,-634661411.0,0.0,-9.43,-26.85,-7.32,144.0,9798447546.0,-570035632.0,-1403590941.0,-510266493.0,0.0,-5.82,-14.32,-5.21,8394305206.0,-182551106.0,406870683.0,-30653752.0,0.0,-2.17,4.85,-0.37,-160.0,38055373522.0,-815921140.0,1237239922.0,-4970497832.0,-393.0,7452.0,2280.0,1.01,-6.62,1.93,-17.27
937,937,263770,KOSDAQ,유에스티,1차 철강 제조업,스테인레스강관,2017-04-06,12월,김종식,http://www.u-st.co.kr,경상북도,2022-08-16,23700135.0,25843212262.0,5772827902.0,1349530336.0,4616721580.0,0.0,22.34,5.22,17.86,24276743967.0,4448143072.0,-959930441.0,3538307138.0,0.0,18.32,-3.95,14.57,776.0,13325396087.0,1420142743.0,9770989063.0,1066047083.0,0.0,10.66,73.33,8.0,12784516800.0,2301425465.0,7342077271.0,1811553609.0,0.0,18.0,57.43,14.17,176.0,66070308185.0,7323877477.0,18359489277.0,5604556050.0,236.0,5288.0,2397.0,12.14,7.73,14.67,9.86
938,938,388720,KOSDAQ,유일로보틱스,특수 목적용 기계 제조업,"취출로봇, 사출장비 및 자동화시스템",2022-03-18,12월,김동헌,http://www.yuilrobotics.com,인천광역시,2022-08-16,8580750.0,8417308047.0,-627791204.0,-2070381313.0,-150365298.0,0.0,-7.46,-24.6,-1.79,7677720045.0,-138744429.0,-923373301.0,104173169.0,0.0,-1.81,-12.03,1.36,-68.0,10513254182.0,1766983049.0,918448774.0,1632441336.0,0.0,16.81,8.74,15.53,5987498131.0,193102295.0,1521817715.0,342552150.0,0.0,3.23,25.42,5.72,760.0,34988701763.0,3195919041.0,1825427696.0,3855635710.0,449.0,9891.0,2434.0,-0.5,10.13,-0.69,18.45
939,939,340930,KOSDAQ,유일에너테크,특수 목적용 기계 제조업,2차전지 제조장비,2021-02-25,12월,정연길,http://www.youilet.com,경기도,2022-08-16,10661436.0,16274495470.0,263794018.0,1694063508.0,6298720414.0,0.0,1.62,10.41,38.7,5331406418.0,-972157715.0,-7513264046.0,-1218316355.0,0.0,-18.23,-140.92,-22.85,2360.0,866634069.0,-5175153620.0,-5897212584.0,-3888589915.0,0.0,-597.16,-680.47,-448.7,10417575587.0,-239584185.0,-104969120.0,512469620.0,0.0,-2.3,-1.01,4.92,-1456.0,29355057248.0,-5817195175.0,-23886278672.0,-2361387624.0,-221.0,8913.0,4340.0,10.22,-2.66,26.48,-5.1
940,940,23410,KOSDAQ,유진기업,"시멘트, 석회, 플라스터 및 그 제품 제조업",레미콘,1994-10-07,12월,최종성,http://www.eugenes.co.kr,경기도,2022-08-16,77306369.0,368442077709.0,28462106369.0,-24859707127.0,-27687062663.0,-17201469306.0,7.72,-6.75,-7.51,302645428170.0,-1772531597.0,-7596950695.0,49359899161.0,-2365969706.0,-0.59,-2.51,16.31,-1432.0,350957429340.0,37457559824.0,69550753906.0,11986880714.0,35818609126.0,10.67,19.82,3.42,282342773894.0,-4722698249.0,-2611416898.0,19596209591.0,-1862512413.0,-1.67,-0.92,6.94,620.0,1345328206053.0,55400228501.0,124271483766.0,76640570625.0,991.0,23723.0,11558.0,-2.54,3.37,-6.04,8.58
941,941,56080,KOSDAQ,유진로봇,특수 목적용 기계 제조업,"청소로봇, 완구류외",2001-11-13,12월,박성주,http://www.yujinrobot.com,인천광역시,2022-08-16,37515525.0,10050565847.0,1038749894.0,-1024962496.0,1495205151.0,1495205151.0,10.34,-10.2,14.88,11910980244.0,2076445128.0,-4014289007.0,2181440328.0,2181440328.0,17.43,-33.7,18.31,156.0,6342118587.0,-1578162945.0,-5586847315.0,-1549169971.0,-1597446110.0,-24.88,-88.09,-24.43,4994261796.0,-1766167186.0,-3933715166.0,-1650371002.0,-1573515939.0,-35.36,-78.76,-33.05,-164.0,27646299082.0,-6412514245.0,-9538935473.0,-2414527554.0,-64.0,2242.0,1043.0,4.93,-4.55,6.96,-6.17
