,Symbol,Market,Name,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region,Report_Date,Quarter_Revenue,Quarter_Operating_Profit,Quarter_Earn,Quarter_Earn_Per_Stock,Last_Revenue,Last_Operating_Profit,Last_Earn,Last_Earn_Per_Stock
1066,182360,KOSDAQ,큐브엔터,오디오물 출판 및 원판 녹음업,"음반음원, 콘서트, 아티스트매니지먼트",2013-11-21,12월,"강승곤, 안우형, 정철(공동대표)",http://www.cubeent.co.kr,서울특별시,2021-08-12,15662553900,5326889346,3754987738,210,7831276950,2663444673,-624538048,-35
1067,66310,KOSDAQ,큐에스아이,반도체 제조업,레이저다이오드(LaserDiode),2006-11-24,12월,이청대,http://www.qsilaser.com,충청남도,2021-08-13,7203733972,2827175440,5305939070,628,3601866986,1413587720,135835672,16
1068,16600,KOSDAQ,큐캐피탈,기타 금융업,"사모투자(PEF),벤처투자",1993-06-21,12월,황희연,http://www.qcapital.co.kr,서울특별시,,,,,,,,,
1069,43590,KOSDAQ,크로바하이텍,반도체 제조업,"DRIVER-IC,DDI Package,트랜스포머,코일",2001-12-20,12월,"안호철, 김준목 (각자대표이사)",http://www.cloverhitech.com,경기도,2021-08-13,4978515902,-72895708,4559023742,134,2489257951,-36447854,-3440341097,-102
1070,114120,KOSDAQ,크루셜텍,전자부품 제조업,"바이오메트릭 트랙패드, 옵티컬 트랙패드, 모바일 플래시 모듈/PL렌즈",2010-07-21,12월,안건준,http://crucialtec.com,경기도,2021-08-13,3609210702,-8384339018,-5646644014,-256,1804605351,-4192169509,-16143349120,-736
1071,110790,KOSDAQ,크리스에프앤씨,봉제의복 제조업,골프웨어,2018-10-01,12월,"우진석, 김한흠 (각자대표)",http://www.creas.co.kr,서울특별시,2021-08-13,244868512714,74235545706,55356292428,5168,122434256357,37117772853,38619198757,3605
1072,900250,KOSDAQ,크리스탈신소재,기타 금융업,"합성운모 플레이크, 파우더, 테이프",2016-01-28,12월,다이중치우 (DAI ZHONG QIU),http://www.crystalnewmaterial.com,케이맨 제도,,,,,,,,,
1073,83790,KOSDAQ,크리스탈지노믹스,자연과학 및 공학 연구개발업,신개념항생제(전임상),2006-01-06,12월,조중명,http://www.cgxinc.com,경기도,2021-08-17,11729237176,-9363861912,-75804420,0,5864618588,-4681930956,-15058844645,-214
1074,45520,KOSDAQ,크린앤사이언스,일반 목적용 기계 제조업,자동차용 여과지,2000-12-05,12월,곽규범,http://www.cands.co.kr,서울특별시,2021-08-13,12669007966,-2965126558,-5999372374,-978,6334503983,-1482563279,13380845146,2183
1075,36170,KOSDAQ,클라우드에어,반도체 제조업,LED패키지,1999-12-21,12월,하관호,http://www.cloud-air.co.kr,경기도,2021-08-13,4533734234,2164069788,-371061486,-6,2266867117,1082034894,-11564598169,-215
1076,214150,KOSDAQ,클래시스,의료용 기기 제조업,미용의료기기,2015-04-03,12월,정성재,http://classys.co.kr,서울특별시,2021-08-13,79485492130,53900462054,43202835686,668,39742746065,26950231027,38164823423,591
1077,237880,KOSDAQ,클리오,기타 화학제품 제조업,"색조화장품, 기초화장품",2016-11-09,12월,한현옥,http://www.clio.co.kr,서울특별시,2021-08-13,108803411796,10400804382,6509923400,388,54401705898,5200402191,9585394245,573
1078,139670,KOSDAQ,키네마스터,소프트웨어 개발 및 공급업,"NexMFW, NexPlayer EMB",2011-12-02,12월,임일택,http://www.kinemastercorp.com,서울특별시,2021-07-23,27799750016,-665958630,-425017794,-34,6902875008,359020685,2458255409,203
1079,54780,KOSDAQ,키이스트,"영화, 비디오물, 방송프로그램 제작 및 배급업",멀티미디어 SI,2003-11-14,12월,박성혜,http://www.keyeast.co.kr,서울특별시,2021-08-17,2447331934,-140160094,-3513893346,-202,1223665967,-70080047,-5874685221,-338
1080,219130,KOSDAQ,타이거일렉,전자부품 제조업,인쇄회로기판 제조업,2015-09-25,12월,이경섭(단독 대표이사),http://www.tigerelec.com,인천광역시,2021-08-17,3318661960,491194618,1540558262,242,1659330980,245597309,4424868679,698
1081,65130,KOSDAQ,탑엔지니어링,특수 목적용 기계 제조업,LCD Cell Line 자동화 장치,2003-01-29,12월,류도현,http://www.topengnet.com,경상북도,2021-08-13,68130890824,-19889758306,-9442667944,518,34065445412,-9944879153,-26101645456,-276
1082,23160,KOSDAQ,태광,1차 철강 제조업,"각종 배관자재, 관이음쇠류 제조 및 판매",1994-09-07,12월,윤 성 덕,http://www.tkbend.co.kr,부산광역시,2021-08-11,108136223554,10797293980,15406303038,482,6858111777,1781646990,-5041578306,-157
1083,53620,KOSDAQ,태양,기타 금속 가공제품 제조업,"휴대용 부탄가스, 에어졸캔, 외주수탁품",2001-08-07,12월,현창수,http://sungroup.kr/taeyangsun/,충청남도,,,,,,,,,
1084,44490,KOSDAQ,태웅,기타 금속 가공제품 제조업,자유형단조품,2001-11-08,12월,장희상,http://www.taewoong.com,부산광역시,2021-08-17,17825902312,-8801601594,-4901131308,-242,8912951156,-4400800797,-93651459425,-4641
1085,124560,KOSDAQ,태웅로직스,기타 운송관련 서비스업,"3자물류주선 (복합운송, 프로젝트운송, CIS운송 등)",2019-12-10,12월,한재동,http://www.e-tgl.com,서울특별시,2021-08-17,78894300644,48398340484,40381583642,2140,39447150322,24199170242,7936558351,420
1086,191420,KOSDAQ,테고사이언스,기초 의약물질 및 생물학적 제제 제조업,피부세포치료제,2014-11-06,12월,전세화,http://www.tegoscience.com,서울특별시,2021-08-13,5186302382,-2534968248,-2106011114,-308,2593151191,-1267484124,1827771514,268
1087,73640,KOSDAQ,테라사이언스,기타 금속 가공제품 제조업,유압용 관이음쇠,2004-01-06,12월,이종석,http://www.samwon-tech.com,경상남도,2021-08-17,6977311698,-641121122,-2977105948,-36,3488655849,-320560561,-8418481281,-106
1088,182690,KOSDAQ,테라셈,반도체 제조업,이미지센서 패키징,2014-10-30,12월,이학우,http://www.terrasem.com,충청북도,2021-08-17,-1026506766,-8785915420,-12942636768,-608,-513253383,-4392957710,-3163314700,-149
1089,66700,KOSDAQ,테라젠이텍스,의약품 제조업,"Loading/Unloading System, PCB Bonding System",2004-05-27,12월,"고진업, 류병환 (각자대표이사)",http://www.thera-gen.com,경기도,2021-08-17,55468402606,-2678738756,-4621550094,-56,27734201303,-1339369378,-9079382857,-110
1090,95610,KOSDAQ,테스,특수 목적용 기계 제조업,반도체장비(화학증착장비),2008-05-20,12월,"주숭일, 이재호 (각자 대표이사)",http://www.hites.co.kr,경기도,2021-08-13,146532297434,110644324286,97267390774,5152,73266148717,55322162143,30018544886,1590
1091,131970,KOSDAQ,테스나,"그외 기타 전문, 과학 및 기술 서비스업",반도체 테스트,2013-10-22,12월,이종도,http://www.tesna.co.kr,경기도,2021-08-13,39390597380,36220287614,26729425670,1572,19695298690,18110143807,37227267696,2189
1092,89030,KOSDAQ,테크윙,특수 목적용 기계 제조업,"반도체테스트핸들러,C.O.K(Change Over Kit)",2011-11-10,12월,나윤성,http://techwing.co.kr,경기도,2021-08-17,79288646696,35425211288,20817752760,1360,39644323348,17712605644,32928361791,2152
1093,54450,KOSDAQ,텔레칩스,반도체 제조업,"디지털미디어프로세서,발신자정보표시칩",2004-12-10,12월,이장규,http://www.telechips.com,서울특별시,2021-08-12,78075534036,-1015960198,-1892344696,-150,9438767018,-1374980099,-9413095084,-748
1094,91440,KOSDAQ,텔레필드,통신 및 방송 장비 제조업,광전송장비,2008-02-01,12월,박노택,http://www.telefield.com,경기도,2021-08-17,11377164338,-3108019148,-6899503848,-802,5688582169,-1554009574,-6879468412,-799
1095,200230,KOSDAQ,텔콘RF제약,통신 및 방송 장비 제조업,"RF 통신부품(케이블 어셈블리, 커넥터 등)",2014-11-24,12월,김지훈,http://www.telcon.co.kr,경기도,2021-08-13,7303618668,-4464132746,15558761662,176,3651809334,-2232066373,-41670777044,-474
1096,215480,KOSDAQ,토박스코리아,"섬유, 의복, 신발 및 가죽제품 소매업",유아동 신발,2015-05-13,12월,이선근,http://toebox.com,서울특별시,2021-08-10,16840401246,2404723172,2262476542,38,8420200623,1202361586,-3496400668,-59
1097,51360,KOSDAQ,토비스,영상 및 음향기기 제조업,Gaming모니터,2004-11-19,12월,"김 용 범, 하 희 조",http://www.tovism.com,인천광역시,2021-08-13,29793357616,-12930409282,-6010727584,-394,14896678808,-6465204641,-6616889976,-434
1098,45340,KOSDAQ,토탈소프트,소프트웨어 개발 및 공급업,해운물류소프트웨어 (CATOS 등),2002-07-19,12월,최장수,http://www.tsb.co.kr,부산광역시,2021-08-13,5221018870,2303353852,2801099354,326,2610509435,1151676926,2225044427,259
1099,108230,KOSDAQ,톱텍,특수 목적용 기계 제조업,디스플레이 자동화설비,2009-09-15,12월,이재환,http://toptec.co.kr,경상북도,2021-08-17,-20963904488,-84059101682,-54247409942,-1310,-10481952244,-42029550841,13832575570,334
1100,79970,KOSDAQ,투비소프트,소프트웨어 개발 및 공급업,"MiPlatform, X Platform",2010-06-01,12월,"이경찬, 장선수 각자대표",http://www.tobesoft.com,서울특별시,2021-08-17,19828368094,-4490660228,-19546979196,-524,9914184047,-2245330114,-25805383221,-693
1101,105550,KOSDAQ,트루윈,전자부품 제조업,"자동차용 센서(APS, TPS, IAPS, SLS)",2014-07-11,12월,남용현,http://www.truwin.co.kr,대전광역시,2021-08-17,4357349230,-2934433888,-8820061230,-492,2178674615,-1467216944,632812213,35
1102,26150,KOSDAQ,특수건설,토목 건설업,보링,1997-08-06,12월,"김중헌, 김도헌 (각자 대표이사)",http://www.tuksu.co.kr,서울특별시,2021-08-17,18699061826,6351911656,2716413508,168,9349530913,3175955828,2386859175,148
1103,322180,KOSDAQ,티라유텍,소프트웨어 개발 및 공급업,스마트팩토리 솔루션,2019-10-31,12월,"김정하, 조원철",http://thirautech.com,서울특별시,2021-08-17,-2999250420,-9593534382,-9908375546,-1874,-1499625210,-4796767191,-1082088870,-204
1104,117730,KOSDAQ,티로보틱스,특수 목적용 기계 제조업,"중대형 시스템, 중대형 로봇",2018-11-29,12월,안승욱,http://www.t-robotics.net/,경기도,2021-08-13,13771358988,-949007020,-1145208424,-82,6885679494,-474503510,-1188895651,-85
1105,33830,KOSDAQ,티비씨,텔레비전 방송업,"텔레비젼 방송,문화서비스,광고/출판,음반 제작,도매",2010-11-29,12월,송경석,http://www.tbc.co.kr,대구광역시,2021-08-17,10071845630,3229952768,3751831366,38,5035922815,1614976384,3767801849,39
1106,57680,KOSDAQ,티사이언티픽,소프트웨어 개발 및 공급업,모바일쿠폰,2002-06-18,12월,김상우,http://www.tscientific.co.kr,서울특별시,2021-08-17,4296814148,725943296,6347582982,142,2148407074,362971648,652377354,14
1107,64760,KOSDAQ,티씨케이,기타 비금속 광물제품 제조업,반도체 제조공정용 고순도 흑연제품,2003-08-18,12월,"타카하시 히로시, 김영희 (각자대표)",http://www.tck.co.kr,경기도,2021-08-17,119930303494,99486481844,80267170096,6872,59965151747,49743240922,60513889853,5181
1108,246710,KOSDAQ,티앤알바이오팹,기초 의약물질 및 생물학적 제제 제조업,"생분해성 의료기기, 3D 바이오프린팅 시스템, 바이오잉크, 3D 오가노이드, 3D 세포치료제",2018-11-28,12월,윤원수,http://www.tnrbiofab.com,경기도,2021-08-17,-358752484,-10125545054,-9577009622,-914,-179376242,-5062772527,-5604364797,-535
1109,131290,KOSDAQ,티에스이,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","Probe Card, Test Interface Board, LED Test Equipment",2011-01-05,12월,"김철호, 오창수",http://www.tse21.com,충청남도,2021-08-13,103494927622,64681377112,54401053376,5070,51747463811,32340688556,29424361342,2743
1110,62860,KOSDAQ,티엘아이,반도체 제조업,LCDTV및모니터용TimingController,2006-07-25,12월,김달수,http://www.tli.co.kr,경기도,2021-08-13,8086811166,-7358368392,-3812174866,-348,4043405583,-3679184196,-7344464831,-674
1111,321550,KOSDAQ,티움바이오,자연과학 및 공학 연구개발업,"특발성폐섬유증 치료제, 면역항암제, 자궁내막증치료제, 혈우병치료제",2019-11-22,12월,김훈택,http://www.tiumbio.com,경기도,,,,,,,,,
1112,104480,KOSDAQ,티케이케미칼,화학섬유 제조업,"수지, 폴리에스터, 스판덱스",2011-04-26,12월,김병기,http://www.tkchemi.co.kr,대구광역시,2021-08-05,348586587190,46353055982,205231693466,2258,13284293595,7465527991,-1355367304,-14
1113,81150,KOSDAQ,티플랙스,기타 금속 가공제품 제조업,"스텐레스봉,판(열간제품) 제조,도매",2009-04-23,12월,김영국,http://www.tplex.co.kr,경기도,2021-08-17,18530076188,13072187528,7342898852,302,9265038094,6536093764,3793887345,156
1114,84730,KOSDAQ,팅크웨어,통신 및 방송 장비 제조업,"내비게이션,블랙박스,태블릿 및 위치정보서비스",2006-05-19,12월,이흥복,http://www.thinkware.co.kr,경기도,2021-08-12,63746677708,10776361354,5498967188,570,31873338854,5388180677,8599095389,892
1115,46210,KOSDAQ,파나진,의료용품 및 기타 의약 관련제품 제조업,의료용품및 기타 의약관련 제품 제조업,2000-08-16,12월,김성기,http://www.panagene.com,대전광역시,2021-08-17,11048772298,5272088424,5941293642,184,5524386149,2636044212,4916260529,152
1116,58530,KOSDAQ,파나케이아,생활용품 도매업,"PCB생산 장비 제조(로더, 언로더, 레이업시스템 등)",2002-02-05,12월,정인철,http://www.supexbnp.com,경기도,2021-08-17,15743554786,1733690210,481371022,26,7871777393,866845105,-6879349326,-398
1117,34230,KOSDAQ,파라다이스,유원지 및 기타 오락관련 서비스업,카지노,2002-11-05,12월,최성욱,http://www.paradise.co.kr,서울특별시,,,,,,,,,
1118,33540,KOSDAQ,파라텍,특수 목적용 기계 제조업,소방기기,1997-12-26,12월,정광원,http://www.paradise-ind.co.kr,경기도,2021-08-17,-6792911978,-19364309338,-15497176558,-376,-3396455989,-9682154669,8388181932,204
1119,43200,KOSDAQ,파루,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","온습도 조절기(에어쿨), 무인방제기(야호)",2000-07-19,12월,강문식,http://www.paru.co.kr,전라남도,2021-08-17,4383906320,-4350495228,-4777183662,-124,2191953160,-2175247614,-24051087050,-629
1120,214450,KOSDAQ,파마리서치,의료용품 및 기타 의약 관련제품 제조업,재생의약품,2015-07-24,12월,각자대표이사 강기석 각자대표이사 김신규,http://pharmaresearch.co.kr,강원도,2021-08-17,103751962922,52408774300,48195381850,4830,51875981461,26204387150,32452222466,3253
