,Unnamed: 0,Symbol,Market,Name,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region,Report_Date,Quarter_Revenue2022_3,Quarter_Operating_Profit2022_3,Quarter_Cashflow2022_3,Quarter_Earn2022_3,Quarter_Continue_Earn2022_3,Quarter_Percent_Operating_Profit2022_3,Quarter_Percent_Cashflow2022_3,Quarter_Percent_Earn2022_3,Quarter_Revenue2021_12,Quarter_Operating_Profit2021_12,Quarter_Cashflow2021_12,Quarter_Earn2021_12,Quarter_Continue_Earn2021_12,Quarter_Percent_Operating_Profit2021_12,Quarter_Percent_Cashflow2021_12,Quarter_Percent_Earn2021_12,Quarter_Full_EPS,Last_Revenue2021_3,Last_Operating_Profit2021_3,Last_Cashflow2021_3,Last_Earn2021_3,Last_Continue_Earn2021_3,Last_Percent_Operating_Profit2021_3,Last_Percent_Cashflow2021_3,Last_Percent_Earn2021_3,Last_Revenue2020_12,Last_Operating_Profit2020_12,Last_Cashflow2020_12,Last_Earn2020_12,Last_Continue_Earn2020_12,Last_Percent_Operating_Profit2020_12,Last_Percent_Cashflow2020_12,Last_Percent_Earn2020_12,Fake_Last_Full_EPS,Last_Full_Revenue,Last_Full_Operating_Profit,Last_Full_Cashflow,Last_Full_Earn,Real_Last_Full_EPS,Quarter_BPS,Last_Full_BPS,Quarter_ROA,Last_Full_ROA,QUARTER_ROE,LAST_FULL_ROE
27,27,47920,KOSDAQ,HLB제약,자연과학 및 공학 연구개발업,"씨트리시메티딘정, 로자틴정",2015-12-21,12월,"박재형, 전복환 각자대표",http://www.hlbpharma.co.kr,경기도,2022-05-13,20074700904.0,-2084317424.0,740782462.0,-3328177034.0,0.0,-10.38,3.69,-16.58,17604929093.0,-860527330.0,-1083169771.0,1582191127.0,0.0,-4.89,-6.15,8.99,-496.0,13686874620.0,6187097.0,-1232635202.0,-3307760991.0,0.0,0.05,-9.01,-24.17,11104324220.0,99054483.0,1057131743.0,-66297422555.0,0.0,0.89,9.52,-597.04,-496.0,62852783788.0,486237463.0,-1321335067.0,-13225622111.0,-496.0,3904.0,2943.0,-10.34,-10.36,-12.7,-16.87
28,28,36640,KOSDAQ,HRS,합성고무 및 플라스틱 물질 제조업,실리콘 컴파운드제품 제조,2000-05-30,12월,김진성,http://www.hrssilicone.com,경기도,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,29,95340,KOSDAQ,ISC,전자부품 제조업,반도체테스트소켓,2007-10-01,12월,"김정렬, 김상욱 (각자 대표이사)",http://isc21.kr,경기도,2022-05-16,41719739145.0,15888363883.0,3698656221.0,13928813777.0,0.0,38.08,8.87,33.39,34947668828.0,8429138964.0,15311554093.0,6247893802.0,5912915734.0,24.12,43.81,17.88,3200.0,36550675721.0,6549606917.0,4768264632.0,5671066438.0,0.0,17.92,13.05,15.52,32574379143.0,434197672.0,-404647730.0,-7386250797.0,16988744457.0,1.33,-1.24,-22.68,1300.0,144669824213.0,37517372870.0,39254158334.0,30247475065.0,1738.0,15113.0,12792.0,17.34,11.56,21.17,13.59
30,30,99520,KOSDAQ,ITX-AI,영상 및 음향기기 제조업,"DVR,유선통신기기 제조,무역/소프트웨어 자문,연구개발,기술용역",2009-12-22,12월,"박상열, 유건상 (각자 대표이사)",http://www.itxai.com,서울특별시,2022-05-16,5112139805.0,-81772607.0,1271143622.0,75224062.0,0.0,-1.6,24.87,1.47,9847558698.0,-3908393299.0,1032463159.0,-9782032768.0,0.0,-39.69,10.48,-99.33,8.0,8920941921.0,-411338110.0,-6055457381.0,-366565558.0,0.0,-4.61,-67.88,-4.11,9022124573.0,-759739102.0,-3742216418.0,-1690206560.0,0.0,-8.42,-41.48,-18.73,-48.0,31379040241.0,-6908854130.0,-5895597963.0,-14375827976.0,-484.0,-32.0,299.0,2.23,-59.12,-24.4,-161.98
31,31,950170,KOSDAQ,JTC,종합 소매업,"식품류, 생활용품류, 화장품류 (사후면세업)",2018-04-06,02월,구철모,http://www.groupjtc.com/korean/,일본,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,32,67290,KOSDAQ,JW신약,의약품 제조업,"매니큐어세트, 손톱깎이",2003-02-11,12월,백승호,http://www.cwsy.co.kr,서울특별시,2022-05-16,24958414310.0,1223742054.0,-2525463137.0,923735837.0,0.0,4.9,-10.12,3.7,26187870436.0,1341243699.0,3641496970.0,264728453.0,0.0,5.12,13.91,1.01,80.0,24056364894.0,36657296.0,-930010266.0,-390820054.0,0.0,0.15,-3.87,-1.62,24429927439.0,-2929518626.0,2145326523.0,-3729574383.0,0.0,-11.99,8.78,-15.27,-32.0,100966106272.0,3426120278.0,7771879765.0,883778784.0,19.0,1202.0,1196.0,4.05,0.96,6.65,1.6
33,33,35900,KOSDAQ,JYP Ent.,오디오물 출판 및 원판 녹음업,오디오물 출판 및 원판 녹음 관련 제품,2001-08-30,12월,정욱,http://www.jype.com,서울특별시,2022-05-16,67787856747.0,19168252921.0,6198349823.0,16662474327.0,0.0,28.28,9.14,24.58,63772093195.0,16304227270.0,9503258917.0,34078883459.0,0.0,25.57,14.9,53.44,1880.0,32316773917.0,13775583990.0,841537226.0,12028094307.0,0.0,42.63,2.6,37.22,41696491571.0,10514646943.0,11223450027.0,5817047394.0,0.0,25.22,26.92,13.95,1356.0,193899561773.0,57903761113.0,45832695228.0,67460902491.0,1904.0,8245.0,7074.0,17.43,21.25,22.8,26.91
34,34,24840,KOSDAQ,KBI메탈,1차 비철금속 제조업,"동ROD, 모터코어",1994-12-29,12월,박한상,http://www.kbimetal.co.kr,대구광역시,2022-05-13,195642186197.0,7022990993.0,-4271607288.0,2906115100.0,0.0,3.59,-2.18,1.49,184020119642.0,2810253765.0,-774696216.0,-2184201427.0,0.0,1.53,-0.42,-1.19,352.0,153699965696.0,4504461438.0,-10044163491.0,-831360239.0,0.0,2.93,-6.53,-0.54,130815718452.0,-591745906.0,7299830977.0,-4004337979.0,0.0,-0.45,5.58,-3.06,-100.0,683020943070.0,13520846480.0,-19200407134.0,-1107494988.0,-33.0,3161.0,3059.0,4.99,-0.48,11.14,-1.1
35,35,24120,KOSDAQ,KB오토시스,자동차 신품 부품 제조업,브레이크패드,1994-12-07,12월,김신완,http://www.kbautosys.com,충청남도,2022-05-16,36405477488.0,-2363486624.0,-11106593395.0,-1748802297.0,0.0,-6.49,-30.51,-4.8,37721817308.0,-5260380326.0,-1199910985.0,-3701710225.0,0.0,-13.95,-3.18,-9.81,-608.0,31246915664.0,681047229.0,-7896666166.0,1756917196.0,0.0,2.18,-25.27,5.62,44511888462.0,4174310967.0,-1888716108.0,1097329869.0,0.0,9.38,-4.24,2.47,608.0,130124357015.0,-5122507760.0,1080868035.0,-405411162.0,-35.0,8342.0,8879.0,-3.86,-0.25,-7.29,-0.4
36,36,21320,KOSDAQ,KCC건설,건물 건설업,"토목 건축공사, 분양공사",2001-08-21,12월,"정몽열,윤희영",http://www.kccworld.net,서울특별시,2022-05-16,428621353240.0,8342128335.0,15728119588.0,5193233528.0,0.0,1.95,3.67,1.21,457469404700.0,-5251534179.0,-81135428009.0,4935103638.0,0.0,-1.15,-17.74,1.08,968.0,246983337542.0,14306039287.0,47580700341.0,14463411020.0,0.0,5.79,19.26,5.86,249387972025.0,12580886098.0,52995533368.0,4259474775.0,0.0,5.04,21.25,1.71,2700.0,1363965385622.0,31880777428.0,-110505848405.0,47190335111.0,2205.0,20978.0,20678.0,1.84,4.33,4.61,10.66
37,37,36670,KOSDAQ,KCI,기타 화학제품 제조업,"폴리머,레진,계면활성제",2001-01-03,12월,이진용,http://www.kciltd.com,충청남도,2022-05-16,23555916571.0,3791293336.0,2078567997.0,3172175801.0,0.0,16.09,8.82,13.47,23531684451.0,3885562811.0,3768898449.0,2570686888.0,0.0,16.51,16.02,10.92,1124.0,17029051873.0,924277612.0,5683154171.0,1034219943.0,0.0,5.43,33.37,6.07,15991085951.0,1503893695.0,4981454316.0,822213548.0,0.0,9.4,31.15,5.14,364.0,81501152546.0,12443152363.0,7686720547.0,10155281742.0,901.0,7642.0,7327.0,11.83,10.43,14.71,12.3
38,38,44180,KOSDAQ,KD,건물 건설업,건설사업(완성건물),2000-11-16,12월,안태일,http://kdcon.co.kr,경기도,2022-05-16,10157162623.0,-1632107074.0,-42658911587.0,-1770444786.0,-1770444786.0,-16.07,-419.99,-17.43,8147786876.0,-4268292585.0,-18124054899.0,-12742380369.0,-12742380369.0,-52.39,-222.44,-156.39,-284.0,3305549102.0,-1778896718.0,-1701315649.0,121448439.0,121448439.0,-53.82,-51.47,3.67,3223170511.0,-555315332.0,-16290732438.0,10271806895.0,-6581027684.0,-17.23,-505.43,318.69,16.0,19927877859.0,-11569032637.0,-30991980103.0,-14564982275.0,-586.0,1460.0,1577.0,-2.49,-7.1,-19.45,-37.15
39,39,151860,KOSDAQ,KG ETS,폐기물 처리업,"집단에너지(스팀), 산화동, 폐기물 소각",2013-07-24,12월,엄기민,http://www.kgets.co.kr,경기도,2022-05-16,999751791520.0,98322327246.0,199023216348.0,19934514213.0,0.0,9.83,19.91,1.99,997586476736.0,55303139273.0,-36750488424.0,-7672661022.0,0.0,5.54,-3.68,-0.77,2208.0,663586181482.0,51060791504.0,48769822262.0,41859143593.0,0.0,7.69,7.35,6.31,40180763155.0,3846601354.0,14476782590.0,1581378834.0,0.0,9.57,36.03,3.94,4644.0,3536889858339.0,325596666378.0,-43724576832.0,47920141424.0,1329.0,36366.0,34280.0,2.48,1.56,6.07,3.88
40,40,46440,KOSDAQ,KG모빌리언스,소프트웨어 개발 및 공급업,유무선전화결제서비스,2004-12-14,12월,고규영,http://www.mobilians.co.kr,서울특별시,2022-05-13,71213317289.0,10067588445.0,24166393516.0,8196343195.0,0.0,14.14,33.94,11.51,74090123910.0,9770744800.0,22166165315.0,-4574637732.0,-5521630529.0,13.19,29.92,-6.17,844.0,76056112777.0,12287536402.0,30927421666.0,9656830263.0,0.0,16.16,40.66,12.7,73174686108.0,11675139044.0,-3989152943.0,5056826120.0,3193903667.0,15.96,-5.45,6.91,992.0,306463829244.0,47500748499.0,83140704561.0,29118451001.0,749.0,7507.0,7643.0,6.54,5.93,11.24,9.81
41,41,35600,KOSDAQ,KG이니시스,소프트웨어 개발 및 공급업,전자지불서비스,2002-11-22,12월,유승용,http://www.inicis.com,서울특별시,2022-05-13,258930492455.0,24548203167.0,70771335802.0,12441519233.0,0.0,9.48,27.33,4.8,269813713855.0,26449480871.0,-8340561243.0,-2657364084.0,0.0,9.8,-3.09,-0.98,1780.0,241890614804.0,26016953843.0,42360815677.0,15782071525.0,0.0,10.76,17.51,6.52,229592563676.0,22809699543.0,57519432177.0,7471329260.0,0.0,9.93,25.05,3.25,2260.0,1011974554186.0,106647236661.0,134932801578.0,48128028852.0,1724.0,18141.0,18391.0,3.6,3.37,9.81,9.38
42,42,111870,KOSDAQ,KH 일렉트론,영상 및 음향기기 제조업,"이어폰,헤드폰,키패드",2010-11-05,12월,배보성,http://www.esambon.com,경기도,2022-05-16,3643294032.0,-427624704.0,6455389608.0,30612983822.0,0.0,-11.74,177.19,840.26,8971830796.0,3169258915.0,94167090.0,1369695785.0,0.0,35.32,1.05,15.27,1100.0,4423374956.0,-1564943796.0,-482556466.0,-4994798239.0,0.0,-35.38,-10.91,-112.92,4616327802.0,-4678479376.0,-10053654580.0,-18183170711.0,0.0,-101.35,-217.78,-393.89,-176.0,20017205206.0,-1307939335.0,-3861106007.0,-29058708710.0,-261.0,1597.0,1115.0,47.54,-16.26,68.85,-23.45
43,43,60720,KOSDAQ,KH바텍,전자부품 제조업,"휴대폰부품(SHIELD, BRACKET)",2002-05-21,12월,남광희,http://www.khvatec.com,경상북도,2022-05-16,66081733433.0,4942359029.0,-16736566369.0,5426619974.0,5547182496.0,7.48,-25.33,8.21,115867301253.0,10957236097.0,3543974209.0,13932606965.0,12851048811.0,9.46,3.06,12.02,916.0,38997140445.0,695821307.0,-1976885995.0,3405640259.0,3645391236.0,1.78,-5.07,8.73,33808388561.0,-974339881.0,-6243446787.0,-14503962383.0,31558817005.0,-2.88,-18.47,-42.9,572.0,339842788109.0,26919687491.0,75374210680.0,33412209394.0,1411.0,9461.0,9150.0,7.46,8.75,9.68,15.43
44,44,122450,KOSDAQ,KMH,텔레비전 방송업,방송채널사업 및 방송송출서비스,2011-05-25,12월,"한찬수, 이강봉(각자 대표이사)",http://www.ikmh.co.kr,서울특별시,2022-05-16,63191278716.0,7178975813.0,27970216134.0,3815185643.0,6415642683.0,11.36,44.26,6.04,79221253989.0,19148441393.0,22339287966.0,1867050524.0,15461919940.0,24.17,28.2,2.36,336.0,53336738895.0,6726479714.0,3814717082.0,4619335056.0,4653504993.0,12.61,7.15,8.66,67060180747.0,9376407263.0,14403514330.0,9962338713.0,25388799103.0,13.98,21.48,14.86,404.0,288948790879.0,74110983749.0,87153210049.0,39195009529.0,864.0,7714.0,7139.0,1.72,4.68,4.36,12.11
45,45,52900,KOSDAQ,KMH하이텍,플라스틱제품 제조업,TRAY(반도체Packing재료),2005-01-18,12월,이상국,http://www.kmhhitech.com,충청남도,2022-05-16,35156658806.0,3565352300.0,3566282106.0,3585978779.0,0.0,10.14,10.14,10.2,37295847162.0,2505728996.0,2190269528.0,-1177284945.0,0.0,6.72,5.87,-3.16,276.0,19215584532.0,483752276.0,-3651366673.0,-735653018.0,0.0,2.52,-19.0,-3.83,19462129039.0,932631225.0,-3564360408.0,-2286807751.0,0.0,4.79,-18.31,-11.75,-56.0,104897371301.0,8653494675.0,10949569904.0,4768793922.0,92.0,2332.0,2018.0,7.05,2.64,11.83,4.57
46,46,58400,KOSDAQ,KNN,텔레비전 방송업,방송프로그램 제작 및 송출,2010-11-03,12월,이오상,http://www.knn.co.kr,부산광역시,2022-05-13,12724962127.0,1396929773.0,-677889719.0,1161412409.0,0.0,10.98,-5.33,9.13,20626184942.0,1441360457.0,3326749607.0,1630049333.0,0.0,6.99,16.13,7.9,32.0,11834132288.0,1257871094.0,6903379134.0,880327392.0,0.0,10.63,58.33,7.44,20486135702.0,3557998014.0,2730047021.0,3359789393.0,0.0,17.37,13.33,16.4,24.0,64977971322.0,9879827448.0,21517520441.0,9109294426.0,68.0,1555.0,1556.0,1.92,4.1,2.06,4.42
47,47,114450,KOSDAQ,KPX생명과학,기초 의약물질 및 생물학적 제제 제조업,의약품 중간체 등,2009-12-22,12월,"양준화, 이기성(각자 대표이사)",http://www.kpxls.com/,전라남도,2022-05-16,14522961541.0,48645438.0,-4501644102.0,104192503.0,0.0,0.33,-31.0,0.72,7914076290.0,-1756678396.0,2949859809.0,-1531993088.0,0.0,-22.2,37.27,-19.36,24.0,5419321922.0,-895668959.0,-1059617903.0,-507709362.0,0.0,-16.53,-19.55,-9.37,4936937580.0,-1390668583.0,1471986457.0,-1011115988.0,0.0,-28.17,29.82,-20.48,-132.0,25337689222.0,-4648268142.0,611383950.0,-3135871535.0,-209.0,3655.0,3753.0,0.48,-4.36,0.66,-5.57
48,48,60370,KOSDAQ,KT서브마린,전기 및 통신 공사업,해저케이블등의 건설 및 유지보수 업무,2002-02-15,12월,이승용,http://www.ktsubmarine.co.kr,부산광역시,2022-05-16,11105462441.0,62681131.0,-5748925332.0,552050977.0,0.0,0.56,-51.77,4.97,5596687742.0,-4559786768.0,2767978805.0,-2710707911.0,0.0,-81.47,49.46,-48.43,100.0,7308719105.0,-378943122.0,2748115114.0,-287593901.0,0.0,-5.18,37.6,-3.93,4703374810.0,-4440490005.0,-4347530807.0,-7584601845.0,0.0,-94.41,-92.43,-161.26,-52.0,29876633529.0,-5132157799.0,10253094807.0,-3182787532.0,-145.0,4452.0,4548.0,1.99,-2.88,2.25,-3.19
49,49,108320,KOSDAQ,LX세미콘,반도체 제조업,"LDI, T-Con, PMIC, EPD-IC 등",2010-06-08,12월,손보익,http://lxsemicon.com,대전광역시,2022-05-16,585084729392.0,127918806976.0,43797472168.0,97261425718.0,0.0,21.86,7.49,16.62,538552429650.0,85844475413.0,169485291422.0,68239490085.0,0.0,15.94,31.47,12.67,23920.0,405623574114.0,59241161261.0,58229713109.0,50819813863.0,0.0,14.6,14.36,12.53,362970665433.0,24729172843.0,32474130378.0,16013889121.0,0.0,6.81,8.95,4.41,12496.0,1898845716028.0,369621952134.0,421502665587.0,296424020561.0,18226.0,53574.0,49211.0,27.61,25.28,44.65,37.04
50,50,160550,KOSDAQ,NEW,"영화, 비디오물, 방송프로그램 제작 및 배급업",영화 투자 및 배급,2014-12-23,12월,김우택,http://www.its-new.co.kr,서울특별시,2022-05-13,34308729597.0,-2686409393.0,-13533670880.0,-2534483110.0,-2516884317.0,-7.83,-39.45,-7.39,33071614323.0,3509137571.0,-20624589861.0,-21633157527.0,-30461084712.0,10.61,-62.36,-65.41,-360.0,28035050518.0,28638644.0,-8853218353.0,1835118130.0,1930384716.0,0.1,-31.58,6.55,19007494777.0,-385374482.0,-5758774232.0,-354784822.0,-30461084712.0,-2.03,-30.3,-1.87,260.0,146057166294.0,-499604543.0,-41946024527.0,-22015532287.0,-788.0,7655.0,6264.0,-3.12,-6.33,-4.7,-12.59
51,51,53290,KOSDAQ,NE능률,"서적, 잡지 및 기타 인쇄물 출판업",영어학습교재,2002-12-10,12월,주민홍,http://www.neungyule.com,서울특별시,2022-05-13,21678268874.0,4163311742.0,936381911.0,3556176107.0,0.0,19.21,4.32,16.4,25600481263.0,2696679733.0,7344251407.0,2282651246.0,0.0,10.53,28.69,8.92,860.0,21626160429.0,3628281362.0,3733362861.0,2965056608.0,0.0,16.78,17.26,13.71,29340827639.0,8020696352.0,5824898652.0,7145284587.0,0.0,27.34,19.85,24.35,716.0,77824167015.0,5133695363.0,15881101991.0,4221359721.0,255.0,5226.0,4924.0,11.24,3.71,16.45,5.19
52,52,104200,KOSDAQ,NHN벅스,소프트웨어 개발 및 공급업,"디지털음원유통, 온라인음악서비스",2009-10-06,12월,왕문주,http://www.bugs.co.kr,경기도,2022-05-16,17661571326.0,1145276901.0,-2596459347.0,1514419662.0,1514419662.0,6.48,-14.7,8.57,17541204043.0,3144531160.0,3759811658.0,1717662764.0,7915975835.0,17.93,21.43,9.79,408.0,15289765882.0,763400613.0,-29272905.0,-82242791.0,713192513.0,4.99,-0.19,-0.54,17868204276.0,496819567.0,510793334.0,-4437427827.0,5756106094.0,2.78,2.86,-24.83,-20.0,65059898590.0,5689750837.0,1686616198.0,-1161697373.0,-78.0,5801.0,4821.0,5.65,-1.27,7.03,-1.62
53,53,60250,KOSDAQ,NHN한국사이버결제,기타 정보 서비스업,전자결제서비스업,2002-01-08,12월,박준석,http://www.kcp.co.kr,서울특별시,2022-05-16,191605992603.0,8527189597.0,-24435605843.0,7176102481.0,0.0,4.45,-12.75,3.75,201364381560.0,11660829358.0,507235806.0,4535544972.0,0.0,5.79,0.25,2.25,796.0,167258179444.0,9122584130.0,38429340102.0,7689791403.0,0.0,5.45,22.98,4.6,174930930817.0,10785054095.0,52029094701.0,7785616547.0,0.0,6.17,29.74,4.45,852.0,745418208065.0,43162129841.0,68315120547.0,30425250074.0,844.0,4263.0,4520.0,7.47,7.41,18.67,18.69
54,54,30190,KOSDAQ,NICE평가정보,기타 정보 서비스업,"개인 및 기업정보,솔루션",2000-05-16,12월,신희부,http://www.niceinfo.co.kr,서울특별시,2022-05-16,121548434146.0,21401583554.0,-10450721491.0,15550427684.0,0.0,17.61,-8.6,12.79,133022760300.0,17023492029.0,35392090729.0,12072811780.0,0.0,12.8,26.61,9.08,1024.0,117196016745.0,19636462245.0,-6015398721.0,14709180455.0,0.0,16.76,-5.13,12.55,109642450390.0,13429029221.0,22861601537.0,9567216385.0,0.0,12.25,20.85,8.73,968.0,484797305616.0,72604608652.0,79722471690.0,54679028163.0,900.0,5151.0,4966.0,13.04,12.59,19.88,18.13
55,55,24940,KOSDAQ,PN풍년,기타 금속 가공제품 제조업,압력솥,1995-01-04,12월,유재원,http://www.pn.co.kr,경기도,2022-05-16,13841339260.0,617273666.0,-2387222006.0,577840514.0,0.0,4.46,-17.25,4.17,15924694069.0,679270002.0,2642757855.0,595183438.0,0.0,4.27,16.6,3.74,228.0,14893382375.0,965354891.0,1449772333.0,873178722.0,0.0,6.48,9.73,5.86,13502967440.0,-781708012.0,1041904969.0,-258804390.0,0.0,-5.79,7.72,-1.92,348.0,58410347708.0,2296284646.0,1466951199.0,2107915761.0,210.0,4564.0,4470.0,4.2,3.9,5.0,4.71
56,56,218410,KOSDAQ,RFHIC,통신 및 방송 장비 제조업,GaN 트랜지스터,2015-06-30,12월,조덕수,http://rfhic.com,경기도,2022-05-16,23346971091.0,-1050591197.0,7095758001.0,103243106.0,0.0,-4.5,30.39,0.44,31076122872.0,1592669927.0,839742166.0,2426879846.0,0.0,5.13,2.7,7.81,12.0,21443671553.0,70164333.0,4263689658.0,-324621642.0,0.0,0.33,19.88,-1.51,25430547506.0,1780429261.0,-2670014029.0,4917847085.0,0.0,7.0,-10.5,19.34,-48.0,101561301412.0,4363911122.0,22097622804.0,6028945384.0,225.0,11329.0,11512.0,0.07,1.35,0.11,1.96
57,57,327260,KOSDAQ,RF머트리얼즈,전자부품 제조업,"광통신, RF통신용 패키지",2019-12-24,12월,남동우,http://www.metal-life.co.kr,경기도,2022-05-16,9735515364.0,-99321928.0,-2990753075.0,-30120369.0,0.0,-1.02,-30.72,-0.31,10426368099.0,-765304566.0,-105797547.0,-345015717.0,0.0,-7.34,-1.01,-3.31,-12.0,7899554995.0,-31453267.0,-153760360.0,-352558882.0,0.0,-0.4,-1.95,-4.46,9889855214.0,-161792806.0,-930708867.0,-609503044.0,0.0,-1.64,-9.41,-6.16,-172.0,37771227715.0,-28083434.0,3963890558.0,-901714564.0,-111.0,5259.0,5208.0,-0.14,-1.26,-0.23,-2.14
58,58,91340,KOSDAQ,S&K폴리텍,전자부품 제조업,고밀도폴리우레탄폼시트,2007-07-30,12월,강원형,http://www.snkpolytec.com,경기도,2022-05-16,96969459187.0,1494564938.0,-3236078617.0,686589980.0,0.0,1.54,-3.34,0.71,100924601258.0,2782915944.0,-3245128758.0,-1232885237.0,0.0,2.76,-3.22,-1.22,232.0,68038680706.0,310889153.0,-3410043506.0,1930508639.0,0.0,0.46,-5.01,2.84,66936517535.0,1492168538.0,6047609856.0,-5920589290.0,0.0,2.23,9.03,-8.85,656.0,330997088798.0,6746720401.0,1731857664.0,3791389013.0,323.0,10398.0,10760.0,0.96,1.32,2.23,3.01
59,59,950110,KOSDAQ,SBI핀테크솔루션즈,소프트웨어 개발 및 공급업,전자결제대행 및 핀테크 비스,2012-12-17,03월,카네코 유이치,http://https://www.sbi-finsol.co.jp/kr/,일본,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,60,46140,KOSDAQ,SBS콘텐츠허브,"영화, 비디오물, 방송프로그램 제작 및 배급업","컨텐츠, 프로젝트",2003-02-05,12월,김휘진,http://www.sbscontentshub.co.kr,서울특별시,2022-05-13,43565568315.0,2192938547.0,-13028247192.0,2081559884.0,0.0,5.03,-29.9,4.78,59610935246.0,5643139555.0,2119427849.0,6565821723.0,0.0,9.47,3.56,11.01,384.0,40726465213.0,1625903615.0,22907966501.0,1856507498.0,0.0,3.99,56.25,4.56,38006251280.0,1944146564.0,4845835871.0,582450119.0,0.0,5.12,12.75,1.53,344.0,180350966371.0,11070548397.0,33249992827.0,14858477937.0,692.0,8131.0,7793.0,3.55,6.77,4.72,8.88
61,61,36120,KOSDAQ,SCI평가정보,기타 정보 서비스업,"신용조회,채권추심,신용조사",1999-12-07,12월,임동훈,http://www.sci.co.kr,서울특별시,2022-05-16,10754283136.0,1262466429.0,-2737854532.0,819034784.0,0.0,11.74,-25.46,7.62,9837014428.0,279314850.0,3919445184.0,-1037290828.0,0.0,2.84,39.84,-10.54,92.0,12694890746.0,2187956897.0,-1757413732.0,1708499234.0,0.0,17.23,-13.84,13.46,10383716484.0,-307158422.0,1896930419.0,-218864554.0,0.0,-2.96,18.27,-2.11,192.0,50369344431.0,10140263114.0,8963045021.0,5859622796.0,165.0,747.0,829.0,8.86,15.42,12.31,19.9
62,62,99220,KOSDAQ,SDN,기계장비 및 관련 물품 도매업,"태양광기자재 및 선박용엔진 도매, 태양광발전시스템 구축 및 설계",2009-05-19,12월,최기혁,http://www.sdn-i.com,경기도,2022-05-13,10518428208.0,-1292750113.0,-9429896812.0,-1472744220.0,0.0,-12.29,-89.65,-14.0,34251417258.0,4441056293.0,1728605481.0,-748656498.0,0.0,12.97,5.05,-2.19,-108.0,17555102891.0,-371862212.0,-10220309787.0,-786750979.0,0.0,-2.12,-58.22,-4.48,15970519956.0,-2386032035.0,-1585774007.0,3245294291.0,0.0,-14.94,-9.93,20.32,-56.0,92816027115.0,5311272216.0,-12371077267.0,-3395431141.0,-62.0,1803.0,1800.0,-3.39,-2.02,-5.99,-3.49
63,63,36540,KOSDAQ,SFA반도체,반도체 제조업,"반도체패키지(SOP,DIP,QFP)",2001-05-02,12월,김영민,http://www.sts-semi.co.kr,충청남도,2022-05-13,174290153247.0,22497365050.0,17516626346.0,16232506532.0,0.0,12.91,10.05,9.31,181125794770.0,16408150418.0,30228829487.0,13237062927.0,0.0,9.06,16.69,7.31,392.0,139748757848.0,14371614038.0,17884980587.0,10815109383.0,0.0,10.28,12.8,7.74,136786410320.0,9974480267.0,31148244114.0,1568093065.0,0.0,7.29,22.77,1.15,260.0,641108819687.0,66496309132.0,101554057612.0,52802853290.0,321.0,2807.0,2589.0,9.41,8.13,13.96,12.4
64,64,255220,KOSDAQ,SG,기타 비금속 광물제품 제조업,"아스콘, 레미콘",2018-01-26,12월,박창호,http://sgholdings.co.kr,인천광역시,2022-05-16,7167908811.0,-4786556072.0,-9882942436.0,2797332096.0,4918495148.0,-66.78,-137.88,39.03,-23092950613.0,-702807026.0,9917027753.0,-4011321811.0,-6736601135.0,3.04,-42.94,17.37,248.0,9790698604.0,-715473042.0,-18771692716.0,-7451211633.0,-5086164876.0,-7.31,-191.73,-76.11,-9316428812.0,2104208713.0,21879680613.0,5594175854.0,-8382197299.0,-22.59,-234.85,-60.05,-664.0,70102082504.0,-2256574838.0,-9500761339.0,-12111708346.0,-271.0,1618.0,1515.0,5.61,-5.27,15.32,-17.89
65,65,40610,KOSDAQ,SG&G,자동차 신품 부품 제조업,생활정보신문,2000-04-27,12월,이 의 범,http://www.sgng.com,경기도,2022-05-16,9461698143.0,151042947.0,798677652.0,-690189378.0,-690189374.0,1.6,8.44,-7.29,8367731230.0,-475808039.0,-1177708342.0,262695733.0,262695733.0,-5.69,-14.07,3.14,-80.0,11045974605.0,311829701.0,303782227.0,2638331675.0,2638290757.0,2.82,2.75,23.89,9580118709.0,44884499.0,111080393.0,-4283823099.0,-15974716875.0,0.47,1.16,-44.72,308.0,35748782555.0,-531582839.0,1323622146.0,14876293422.0,436.0,8709.0,8655.0,-0.76,4.17,-0.92,5.04
66,66,49470,KOSDAQ,SGA,소프트웨어 개발 및 공급업,"산업용컴퓨터 제조, 판매",2001-10-11,12월,김신환,http://www.sgacorp.kr,서울특별시,2022-05-16,13419423080.0,1083032624.0,-460865199.0,1187535131.0,1187535131.0,8.07,-3.43,8.85,30469333413.0,3525992226.0,11192701319.0,-1427884543.0,0.0,11.57,36.73,-4.69,88.0,10951368892.0,109393446.0,-833491301.0,200243600.0,200243600.0,1.0,-7.61,1.83,30897775290.0,4126092371.0,5965242899.0,11127670667.0,0.0,13.35,19.31,36.01,12.0,61912188052.0,3609134605.0,7371360292.0,4035763646.0,76.0,871.0,894.0,5.99,6.11,10.09,8.54
