,Symbol,Market,Name,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region,Report_Date,Stock_Amount,Quarter_Revenue2022_6,Quarter_Operating_Profit2022_6,Quarter_Cashflow2022_6,Quarter_Earn2022_6,Quarter_Continue_Earn2022_6,Quarter_Percent_Operating_Profit2022_6,Quarter_Percent_Cashflow2022_6,Quarter_Percent_Earn2022_6,Quarter_Revenue2022_3,Quarter_Operating_Profit2022_3,Quarter_Cashflow2022_3,Quarter_Earn2022_3,Quarter_Continue_Earn2022_3,Quarter_Percent_Operating_Profit2022_3,Quarter_Percent_Cashflow2022_3,Quarter_Percent_Earn2022_3,Quarter_Full_EPS,Last_Revenue2021_6,Last_Operating_Profit2021_6,Last_Cashflow2021_6,Last_Earn2021_6,Last_Continue_Earn2021_6,Last_Percent_Operating_Profit2021_6,Last_Percent_Cashflow2021_6,Last_Percent_Earn2021_6,Last_Revenue2021_3,Last_Operating_Profit2021_3,Last_Cashflow2021_3,Last_Earn2021_3,Last_Continue_Earn2021_3,Last_Percent_Operating_Profit2021_3,Last_Percent_Cashflow2021_3,Last_Percent_Earn2021_3,Fake_Last_Full_EPS,Last_Full_Revenue,Last_Full_Operating_Profit,Last_Full_Cashflow,Last_Full_Earn,Real_Last_Full_EPS,Quarter_BPS,Last_Full_BPS,Quarter_ROA,Last_Full_ROA,QUARTER_ROE,LAST_FULL_ROE,Operating_Profit_Change_Now,Operating_Profit_Change_Before,Revenue_Change_Now,Revenue_Change_Before,Quarter_Top_Stock_Price,Recent_Market_Gun,Quarter_Per,Last_Top_Stock_Price,Fake_Last_Per,Real_Last_Per,Price_Percent_Change,Price_Percent_Change_Three_Year,Price_Percent_Compare_Old_Biggest_Now,Old_Top_Stock_Price_Date,Price_Percent_Change_Year,Price_Percent_Compare_Last_Bigget_Now,Last_Top_Stock_Price_Date
99,7810,KOSPI,코리아써키트,전자부품 제조업,"인쇄회로기판,Module 제조/부동산(건물) 임대",1985-09-09,12월,장세준,http://www.kcg.co.kr,경기도,2022-08-16,23622635.0,397442317839.0,33085956313.0,85826386997.0,16992949552.0,0.0,8.32,21.59,4.28,410835044067.0,31170965540.0,33014800113.0,20308527024.0,0.0,7.59,8.04,4.94,2876.0,306132550651.0,151057522.0,20895261417.0,2862939601.0,0.0,0.05,6.83,0.94,296720191742.0,7719823989.0,7839732304.0,6814002581.0,0.0,2.6,2.64,2.3,484.0,1424168502751.0,85112839470.0,66837179704.0,56198128578.0,2378.0,58749.0,27600.0,2.87,5.28,4.9,8.62,8.27,4.99,29.826873030596406,,19500,460641382500,6.78,34250,70.76,14.4,5.62,248.78,75.64,2022-03-25,126.27,75.64,2022-03-25
103,7980,KOSPI,태평양물산,봉제의복 제조업,"봉제의류(자켓,파카,코트),침구 제조,우모가공,생활용품 도소매,무역",1994-12-27,12월,임석원,http://www.panpacific.co.kr,서울특별시,2022-08-16,48163419.0,251836531375.0,15521199878.0,-36892184318.0,-1565354724.0,0.0,6.16,-14.65,-0.62,238644233297.0,5192780934.0,-10152644660.0,-4291228765.0,0.0,2.18,-4.25,-1.8,-128.0,193184480945.0,-2928051041.0,-68971301374.0,-6683478072.0,0.0,-1.52,-35.7,-3.46,171592047851.0,-4448150868.0,-17104242143.0,-9426053925.0,0.0,-2.59,-9.97,-5.49,-552.0,892927654015.0,1375375954.0,-43664200703.0,-13807493332.0,-286.0,6786.0,3422.0,-0.37,-1.81,-1.89,-8.38,7.68,4.77,30.36064291660072,-90.17131795259466,1855,89343142245,-14.49,3345,-6.06,-11.7,2.43,85.32,80.32,2021-10-22,80.32,80.32,2021-10-22
106,363280,KOSPI,티와이홀딩스,기타 금융업,지주사업,2020-09-22,12월,유종연,http://www.ty-holdings.co.kr,서울특별시,2022-08-16,50931594.0,102453539700.0,12042464774.0,66953614062.0,13295261661.0,0.0,11.75,65.35,12.98,51758270722.0,-2041381363.0,31877435021.0,27157129395.0,0.0,-3.94,61.59,52.47,1044.0,83288086554.0,3080000886.0,21361962619.0,40638985782.0,0.0,3.7,25.65,48.79,44787421658.0,-4921268130.0,14375377620.0,28775081651.0,0.0,-10.99,32.1,64.25,3188.0,295210018480.0,11235068662.0,45828586714.0,144268084279.0,2832.0,57486.0,27952.0,1.21,6.77,1.82,10.13,8.05,7.050000000000001,23.011037879437943,,19150,975340025100,18.34,30800,9.66,10.88,2.61,45.42,74.67,2021-07-20,55.16,60.84,2021-08-30
108,4720,KOSPI,팜젠사이언스,의약품 제조업,의약품 외,1990-06-15,12월,김혜연 박희덕(각자),http://www.pharmgenscience.com,경기도,2022-08-16,15491464.0,34749168396.0,1094980267.0,-2756454688.0,12537015257.0,0.0,3.15,-7.93,36.08,40967884658.0,3221113059.0,-1641178609.0,57942838368.0,0.0,7.86,-4.01,141.43,3236.0,26027516585.0,-5259417190.0,2233692989.0,-6920415614.0,0.0,-20.21,8.58,-26.59,24012535191.0,-1391859758.0,1238508954.0,22358332280.0,0.0,-5.8,5.16,93.11,-1784.0,109866066814.0,-5037919443.0,7784092733.0,32465959378.0,2095.0,25737.0,8193.0,7.83,14.74,12.57,25.58,23.36,13.66,33.50935070012174,,7840,121453077760,2.42,14800,-8.3,7.06,3.38,319.59,236.1,2020-08-20,85.93,88.78,2021-09-29
111,195870,KOSPI,해성디에스,전자부품 제조업,반도체 패키지용 Substrate,2016-06-24,12월,조병학,http://www.haesungds.com,경상남도,2022-08-16,16995841.0,216236389829.0,54076781484.0,69878810723.0,45810976733.0,0.0,25.01,32.32,21.19,199624482801.0,48338090920.0,28726900067.0,39765400258.0,0.0,24.21,14.39,19.92,10780.0,159426097661.0,18243345065.0,10541500955.0,14685548534.0,0.0,11.44,6.61,9.21,137478338064.0,10164555728.0,-8469241967.0,9312023720.0,0.0,7.39,-6.16,6.77,3456.0,655373012865.0,86329952850.0,57112624480.0,71261704522.0,4192.0,40807.0,17316.0,16.43,15.0,26.42,24.21,13.570000000000002,16.82,35.63424872181222,,59500,1011252539500,5.52,73700,21.33,17.58,6.34,394.63,23.87,2022-04-27,72.9,23.87,2022-04-27
115,111110,KOSPI,호전실업,봉제의복 제조업,스포츠웨어 및 아웃도어 웨어 OEM,2017-02-02,12월,박용철 박진호,http://www.hojeon.com,서울특별시,2022-08-16,10390778.0,111201877696.0,3909972172.0,-36278476151.0,3027976162.0,0.0,3.52,-32.62,2.72,86819852941.0,2813931108.0,-33442401944.0,1227139803.0,0.0,3.24,-38.52,1.41,1164.0,53295737649.0,-2480549050.0,-46945493580.0,-3001410038.0,0.0,-4.65,-88.08,-5.63,55612176014.0,-2391649079.0,-22662475856.0,-1703314156.0,0.0,-4.3,-40.75,-3.06,-1152.0,344867583539.0,20619478511.0,13769158625.0,11774138735.0,1133.0,23435.0,11556.0,1.61,3.89,4.97,9.81,8.17,7.54,108.65060247099612,,9200,95595157600,7.9,15300,-13.28,13.5,2.83,79.98,73.91,2021-06-03,70.0,66.3,2021-10-20
118,133820,KOSPI,화인베스틸,1차 철강 제조업,"조선용 형강(부등변 부등후 앵글, 부등호 앵글, 등변앵글 평철 등)",2014-07-22,12월,장재훈,http://www.finebesteel.com,경상남도,2022-08-16,29551002.0,35573348719.0,1714305698.0,14870163002.0,1357702898.0,0.0,4.82,41.8,3.82,34513154304.0,2799055552.0,-6950999105.0,1912288752.0,0.0,8.11,-20.14,5.54,180.0,25265642689.0,-2500883242.0,7609854401.0,-3148262129.0,0.0,-9.9,30.12,-12.46,23106683615.0,-3962490098.0,3695211002.0,-4796678050.0,0.0,-17.15,15.99,-20.76,-424.0,124076835252.0,5534587867.0,11174821919.0,2374205660.0,80.0,5592.0,2690.0,1.54,1.3,3.22,2.99,14.72,25.26,40.79732368924739,,2845,84072600690,15.81,3805,-8.97,47.56,5.77,57.88,33.74,2022-01-26,40.61,33.74,2022-01-26
121,32560,KOSPI,황금에스티,1차 비철금속 제조업,"스테인레스 냉연, 열연",2009-10-29,12월,김종현,http://www.hwangkum.com,경기도,2022-08-16,17001733.0,85331578875.0,15646433098.0,10785094509.0,8743866318.0,0.0,18.34,12.64,10.25,83170129642.0,15553378801.0,201225957.0,10575772219.0,0.0,18.7,0.24,12.72,2056.0,62114532720.0,8429661429.0,35357180718.0,5926796649.0,0.0,13.57,56.92,9.54,54947738278.0,8051136390.0,9716641538.0,5162109127.0,0.0,14.65,17.68,9.39,1392.0,270982293281.0,41155778151.0,70118476721.0,29834488216.0,1754.0,40884.0,19557.0,3.87,6.91,5.03,8.97,4.77,4.049999999999999,37.37780055378963,,7980,135673829340,3.88,10650,7.65,6.07,5.86,99.07,33.46,2022-04-21,39.82,33.46,2022-04-21
125,93370,KOSPI,후성,기초 화학물질 제조업,"불소화물 제조,도매",2006-12-22,12월,허국,http://www.foosungchem.com,경기도,2022-08-16,92596994.0,149669855834.0,30632356661.0,50039226481.0,19847333417.0,0.0,20.47,33.43,13.26,158587621484.0,52371494258.0,26458448147.0,34796320890.0,0.0,33.02,16.68,21.94,856.0,75478115977.0,7109876607.0,5859401050.0,6598490898.0,0.0,9.42,7.76,8.74,63219182855.0,-469015052.0,6383085423.0,-3925046727.0,0.0,-0.74,10.1,-6.21,284.0,381256774874.0,58138943581.0,83446715705.0,22564471869.0,243.0,7467.0,3061.0,5.88,3.66,11.46,7.96,11.05,33.760000000000005,98.29569656933144,,16350,1513960851900,19.1,26650,93.84,109.67,4.56,231.88,63.0,2022-05-23,50.68,63.0,2022-05-23
128,5010,KOSPI,휴스틸,1차 철강 제조업,"강관(배관용,구조용,유정용) 제조,도매",1973-06-29,12월,박훈,http://www.husteel.com,서울특별시,2022-08-12,39188500.0,240755397257.0,71890610372.0,76738476241.0,52945742561.0,0.0,29.86,31.87,21.99,197344884585.0,26634307763.0,7041068862.0,17260072686.0,0.0,13.5,3.57,8.75,5404.0,148082007803.0,13881735651.0,13290233889.0,12537602699.0,0.0,9.37,8.97,8.47,107244826402.0,628622485.0,10082264811.0,2308783128.0,0.0,0.59,9.4,2.15,1276.0,616505522303.0,63214154152.0,2864026520.0,37987133196.0,969.0,33960.0,15984.0,10.54,3.99,15.91,6.06,20.49,12.91,62.58247766149111,,5840,228860840000,1.08,5840,4.58,6.03,42.02,321.97,0.0,2022-08-12,103.56,0.0,2022-08-12
132,3280,KOSPI,흥아해운,해상 운송업,외항화물운송업(케미컬탱커),1976-06-29,12월,이환구,http://www.heung-a.com,서울특별시,2022-08-16,240424278.0,46428598620.0,6239820350.0,12412281809.0,920488251.0,0.0,13.44,26.73,1.98,26209552744.0,1934771236.0,4701016715.0,1407199893.0,0.0,7.38,17.94,5.37,12.0,18336506302.0,-1274124665.0,-8012252170.0,41002163590.0,0.0,-6.95,-43.7,223.61,18169251703.0,-1206765478.0,11860755852.0,-463567759.0,0.0,-6.64,65.28,-2.55,680.0,81724313869.0,-1874688534.0,-2635681650.0,16436494237.0,68.0,951.0,428.0,0.48,6.65,1.26,15.97,20.39,14.02,153.20307944886935,,1840,442380671520,153.33,5750,8.46,84.56,2.3,269.77,212.5,2021-09-24,188.94,212.5,2021-09-24
135,95570,KOSPI,AJ네트웍스,산업용 기계 및 장비 임대업,"렌탈(파렛트, OA장비, 건설장비)",2015-08-21,12월,박대현,http://www.ajnet.co.kr,서울특별시,2022-08-12,46821382.0,284179621980.0,20170600561.0,-20087975335.0,9679744944.0,0.0,7.1,-7.07,3.41,295803640038.0,19242745659.0,2986064682.0,10854923388.0,0.0,6.51,1.01,3.67,824.0,254879092097.0,12911892019.0,10988026457.0,14507279034.0,0.0,5.07,4.31,5.69,240931609871.0,3854976431.0,-4407379720.0,4779675291.0,0.0,1.6,-1.83,1.98,1236.0,1026749457003.0,45109542821.0,-11318072318.0,76737133075.0,1638.0,15850.0,7742.0,1.4,5.66,5.2,21.17,2.03,4.91,11.495854619510736,,7830,366611421060,9.5,8030,6.5,4.9,4.19,127.54,2.55,2022-07-29,50.94,2.55,2022-07-29
137,282330,KOSPI,BGF리테일,종합 소매업,체인화 편의점,2017-12-08,12월,이건준,http://www.bgfretail.com,서울특별시,2022-08-16,17282608.0,1918580371478.0,70795450039.0,337349868419.0,57388012445.0,0.0,3.69,17.58,2.99,1692224040773.0,37755069529.0,113369985099.0,25988985646.0,0.0,2.23,6.7,1.54,13280.0,1700416669794.0,58647738494.0,329464055123.0,46793613196.0,0.0,3.45,19.38,2.75,1501235771674.0,21631358848.0,76751157726.0,15871350141.0,0.0,1.44,5.11,1.06,10828.0,6781161259022.0,199441703668.0,538147659919.0,147642852239.0,8542.0,93892.0,46828.0,4.21,5.69,14.14,18.24,0.2399999999999997,0.79,12.830014287641031,,166500,2877554232000,12.54,203000,18.75,23.76,6.97,56.98,24.92,2019-08-19,33.11,21.92,2022-05-16
143,1530,KOSPI,DI동일,상품 중개업,"면사,화섬사,면포,혼방포,스포츠웨어용 신합섬 제조,도매,수출",1964-01-04,12월,"서태원, 손재선",http://www.dong-il.com,서울특별시,2022-08-16,25572618.0,242143723958.0,16996397280.0,-3987399437.0,13445441613.0,0.0,7.02,-1.65,5.55,241007941980.0,17668630864.0,-7719725518.0,14276289553.0,0.0,7.33,-3.2,5.92,2100.0,196397603191.0,13230481818.0,1256102310.0,13988411008.0,0.0,6.74,0.64,7.12,194162877751.0,11993624963.0,7982942966.0,9320630481.0,0.0,6.18,4.11,4.8,2188.0,813085258056.0,48592979653.0,24848897859.0,42006521551.0,1642.0,46419.0,22426.0,2.57,4.23,4.52,7.32,0.2799999999999993,1.1500000000000004,23.29260643904657,,20550,525517299900,9.79,37920,17.33,23.09,7.17,445.85,84.53,2021-08-19,97.12,84.53,2021-08-19
145,155660,KOSPI,DSR,1차 비철금속 제조업,합섬섬유로프,2013-05-15,12월,홍석빈,http://www.dsr.com,부산광역시,2022-08-12,15999474.0,94795313597.0,7233214937.0,12498698418.0,5202975285.0,0.0,7.63,13.18,5.49,87227309843.0,9671589072.0,4538238794.0,7625694540.0,0.0,11.09,5.2,8.74,1300.0,71805524776.0,3729815458.0,3726397289.0,3031380911.0,0.0,5.19,5.19,4.22,60580392365.0,4158147361.0,4367515428.0,4138850876.0,0.0,6.86,7.21,6.83,756.0,272417651710.0,13454431587.0,5332134198.0,12289655061.0,768.0,23604.0,11126.0,3.03,4.06,5.51,6.9,2.4399999999999995,4.23,32.01674090220425,,6070,97116807180,4.67,11950,15.81,15.56,3.37,199.05,96.87,2021-09-14,119.31,96.87,2021-09-14
151,1250,KOSPI,GS글로벌,상품 종합 도매업,"수출입업(시멘트,철강금속,전기전자,섬유,기계화학),상품중개,광업,채석업/하수처리 서비스/부동산 임대",1976-06-26,12월,이영환,http://www.gsgcorp.com,서울특별시,2022-08-12,82534233.0,1369909995502.0,19883701446.0,6432108361.0,19929539261.0,0.0,1.45,0.47,1.45,1250815970594.0,23806175111.0,-48464923365.0,11878983174.0,0.0,1.9,-3.87,0.95,964.0,801442691003.0,11255974305.0,-113039209773.0,8365909146.0,0.0,1.4,-14.1,1.04,679474772887.0,8063599045.0,-13988792667.0,2993625299.0,0.0,1.19,-2.06,0.44,404.0,3849040520289.0,38846703450.0,-344280590221.0,23321678873.0,282.0,8727.0,4149.0,2.67,1.62,11.04,6.81,0.05,0.71,70.93049957041434,,3720,307027346760,3.86,4650,11.51,16.49,8.9,169.57,25.0,2022-05-03,102.17,25.0,2022-05-03
157,2380,KOSPI,KCC,기타 화학제품 제조업,"건축용단열재,내외장재,스레트,밤라이트,암면,석고보드,판유리 제조",1973-06-25,12월,"정몽진, 정재훈",http://www.kccworld.co.kr,서울특별시,2022-08-16,8886178.0,1755882430151.0,164233643589.0,-40044012159.0,169357938579.0,0.0,9.35,-2.28,9.65,1637578459759.0,149407770402.0,-76357971358.0,6580389430.0,0.0,9.12,-4.66,0.4,76232.0,1512674055904.0,116987233276.0,120009038614.0,366482788017.0,0.0,7.73,7.93,24.23,1362496816355.0,77353481858.0,1573667237.0,17492944760.0,0.0,5.68,0.12,1.28,164964.0,5874899292339.0,388769767968.0,424043437081.0,-45780239737.0,-5151.0,1229347.0,604992.0,2.48,-0.36,6.2,-0.85,1.6199999999999992,3.4399999999999995,16.078042278688685,,315500,2803589159000,4.14,464500,2.82,-90.18,4.77,205.59,47.23,2021-09-10,56.27,47.23,2021-09-10
159,9070,KOSPI,KCTC,도로 화물 운송업,"화물자동차운송,항만하역,창고보관,컨테이너조작,중량물해상운송",1978-09-29,12월,류주환,http://www.kctc.co.kr,서울특별시,2022-08-16,29996740.0,240618727764.0,11310891969.0,19146668581.0,179456907.0,0.0,4.7,7.96,0.07,216234115340.0,10910305909.0,9555540492.0,384580439.0,0.0,5.05,4.42,0.18,20.0,163063182309.0,8663068306.0,24403284872.0,277589526.0,0.0,5.31,14.97,0.17,149324741211.0,4274358194.0,12378231971.0,257133450.0,0.0,2.86,8.29,0.17,36.0,694737899435.0,29603505899.0,33161531629.0,967993217.0,32.0,16064.0,7637.0,0.05,0.18,0.12,0.42,-0.6099999999999994,2.19,47.56165331548264,,5200,155983048000,260.0,7300,202.78,228.12,7.91,346.81,101.92,2021-03-08,49.1,40.38,2021-11-05
161,16380,KOSPI,KG동부제철,1차 철강 제조업,"철강재(냉연강판,아연도강판,칼라강판,석도강판,선재류,강관,형강,봉강),비철금속 제조,도매",1986-02-03,12월,박성희,http://www.kgdongbusteel.co.kr,서울특별시,2022-08-16,100075056.0,1075775528736.0,122998483129.0,184534262239.0,69203683070.0,0.0,11.43,17.15,6.43,982829917875.0,95925103593.0,158678103506.0,68435219090.0,0.0,9.76,16.15,6.96,2764.0,837325553907.0,91698621683.0,45312161170.0,59751435488.0,0.0,10.95,5.41,7.14,647803001084.0,48467808543.0,48936658179.0,28046213296.0,0.0,7.48,7.55,4.33,2388.0,3354789186331.0,296911904979.0,-47200511321.0,190951002806.0,1908.0,24927.0,11493.0,4.73,6.89,11.09,16.6,0.4800000000000004,2.28,28.47757048813109,,12900,1290968222400,4.67,24650,10.32,12.92,4.35,208.51,91.09,2022-04-29,130.65,91.09,2022-04-29
163,1390,KOSPI,KG케미칼,기초 화학물질 제조업,"콘크리트혼화제, 비료, 친환경농자재, 수처리제",1989-08-25,12월,"곽정현, 김재익",http://www.kgchem.co.kr,울산광역시,2022-08-16,13865020.0,1520042340193.0,171369692914.0,234962917142.0,168178625520.0,98975197132.0,11.27,15.46,11.06,1367668272663.0,132766595468.0,259943476570.0,25640760501.0,86372513587.0,9.71,19.01,1.87,48516.0,1213334752113.0,133458764369.0,130134988232.0,44313331867.0,119192398046.0,11.0,10.73,3.65,1006056131633.0,83112845986.0,92420088560.0,41380710964.0,102448003176.0,8.26,9.19,4.11,12784.0,4931505172315.0,467167837233.0,147350434702.0,74404413920.0,5366.0,302098.0,128922.0,6.25,1.52,16.06,4.16,0.2699999999999996,1.450000000000001,25.27806836043181,,29250,405551835000,0.6,51400,4.02,9.58,2.45,339.32,75.73,2022-04-20,86.83,75.73,2022-04-20
165,58860,KOSPI,KTis,기타 정보 서비스업,"114전화번호안내, 고객센터",2010-12-17,12월,윤경근,http://www.ktis.co.kr,서울특별시,2022-08-16,34802830.0,134473578034.0,6410477744.0,11067501807.0,4721074764.0,0.0,4.77,8.23,3.51,126060649757.0,7784206302.0,8985711117.0,6874490649.0,0.0,6.17,7.13,5.45,540.0,113241242979.0,4471926668.0,28442904160.0,3804989946.0,0.0,3.95,25.12,3.36,112249851831.0,5544253409.0,5395231191.0,4972200980.0,0.0,4.94,4.81,4.43,436.0,468004263986.0,14405202066.0,49011157481.0,24944162467.0,716.0,11279.0,5509.0,2.56,6.75,4.79,13.01,0.8199999999999994,1.2299999999999995,18.74964853479878,,2785,96925881550,5.16,2820,6.47,3.94,1.26,56.78,20.47,2021-06-10,20.15,1.26,2022-08-09
167,79550,KOSPI,LIG넥스원,무기 및 총포탄 제조업,정밀유도무기 등,2015-10-02,12월,김지찬,http://www.lignex1.com,경기도,2022-08-12,25000000.0,490253385271.0,47169582158.0,197976232407.0,44162607971.0,0.0,9.62,40.38,9.01,427155003405.0,50482356258.0,-276510722065.0,41733934256.0,0.0,11.82,-64.73,9.77,7064.0,439880720257.0,28800975331.0,-3272571288.0,22447021092.0,0.0,6.55,-0.74,5.1,350464185112.0,12796010742.0,-224568720406.0,19892013546.0,0.0,3.65,-64.08,5.68,3588.0,1822194315440.0,97201006836.0,135245427200.0,105055805629.0,4202.0,66210.0,30532.0,3.02,4.08,10.67,13.76,3.0699999999999994,8.17,11.451437331595212,,88200,2205000000000,12.49,94100,26.23,22.39,8.29,217.91,6.69,2022-08-08,91.86,6.69,2022-08-08
169,10120,KOSPI,LS ELECTRIC,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","고압기기,저압기기,변압기,배전반,PLC,인버터,빌딩설비,공조기,건축배관,자동화기기 제조,동가공",1994-07-11,12월,"구자균, 김동현",http://www.ls-electric.com,경기도,2022-08-16,29995902.0,878817013380.0,60097822618.0,12227338780.0,26874714984.0,27442960608.0,6.84,1.39,3.06,729663878126.0,40566280052.0,31461058476.0,33300844125.0,34657742283.0,5.56,4.31,4.56,3580.0,643286741089.0,47039125494.0,155269182251.0,37262706358.0,37696376036.0,7.31,24.14,5.79,589388869818.0,23352048906.0,18620275375.0,15198898680.0,15728825774.0,3.96,3.16,2.58,4968.0,2668264980253.0,155131916609.0,101544478367.0,84736315508.0,2824.0,99622.0,49120.0,1.79,3.03,3.59,5.75,-0.4699999999999997,1.5999999999999996,36.613574825478,,58000,1739762316000,16.2,70300,14.15,24.89,3.01,61.76,26.9,2021-01-07,52.87,21.21,2021-09-07
171,1120,KOSPI,LX인터내셔널,상품 중개업,"전자,기계,화공,유류.금속,의류 수출입,도소매",1976-01-30,12월,윤춘성,http://www.lxinternational.co.kr,서울특별시,2022-08-16,38752976.0,5019968557704.0,289364551696.0,274139422377.0,156956361013.0,0.0,5.76,5.46,3.13,4918114586110.0,245713763096.0,-48257866322.0,154355055424.0,0.0,5.0,-0.98,3.14,16200.0,3955951439707.0,125768653916.0,-162080356596.0,76239781167.0,0.0,3.18,-4.1,1.93,3685179912825.0,113257394184.0,-51390322607.0,61143615562.0,0.0,3.07,-1.39,1.66,7868.0,16686532633651.0,656217086586.0,175589706020.0,350069144537.0,9033.0,137382.0,61524.0,4.11,5.19,11.79,14.68,2.58,1.93,26.89661726676319,,35150,1362167106400,2.17,41150,5.23,4.56,7.06,178.98,17.07,2022-06-10,58.27,17.07,2022-06-10
177,10950,KOSPI,S-Oil,석유 정제품 제조업,"석유제품,가스,윤활기유,윤활유,그리스,석유화학제품 제조,도매",1987-05-27,12월,Hussain A.Al-Qahtani,http://www.s-oil.com,서울특별시,2022-08-16,112591136.0,11442405000000.0,1721985000000.0,-295366000000.0,1014238000000.0,0.0,15.05,-2.58,8.86,9287044000000.0,1331959000000.0,-876573000000.0,870826000000.0,0.0,14.34,-9.44,9.38,36032.0,6711021000000.0,571020000000.0,890594000000.0,410737000000.0,0.0,8.51,13.27,6.12,5344786000000.0,629215000000.0,559234000000.0,344709000000.0,0.0,11.77,10.46,6.45,14592.0,27463918000000.0,2140942000000.0,1477165000000.0,1378541000000.0,12243.0,142818.0,62065.0,9.8,7.37,25.23,19.73,6.540000000000001,2.5700000000000003,70.50170160397352,,89600,10088165785600,2.49,121500,8.33,9.92,3.89,88.96,35.6,2022-06-10,39.06,35.6,2022-06-10
179,1770,KOSPI,SHD,1차 철강 제조업,"석도강판,표면처리강판 제조,임가공,판매",1988-11-23,12월,신종호,http://www.shinhwatp.com,경기도,2022-08-12,1214746.0,36528333250.0,3917476685.0,4157831772.0,3137856068.0,0.0,10.72,11.38,8.59,28271973142.0,2683513780.0,12342480705.0,1967947525.0,0.0,9.49,43.66,6.96,10332.0,24549548404.0,2108408371.0,1864144215.0,1983604923.0,0.0,8.59,7.59,8.08,23166145869.0,144370135.0,5135446558.0,290722023.0,0.0,0.62,22.17,1.25,6528.0,104770706369.0,5712545723.0,-770577690.0,5792585283.0,4768.0,72313.0,33423.0,7.19,8.15,14.29,14.27,2.130000000000001,8.870000000000001,48.79431853030839,,32300,39236295800,3.13,43000,6.59,9.02,3.94,125.52,34.06,2021-04-12,52.54,33.13,2022-06-14
185,34730,KOSPI,SK,기타 금융업,"지주회사, 시스템통합(SI), 정보통신사업 관련 컨설팅,조사용역,정보통신기술 연구개발/정보통신기기,소프트웨어 개발,도매",2009-11-11,12월,"최태원, 장동현, 박성하",http://www.sk-inc.com/,서울특별시,2022-08-16,74141081.0,33327335000000.0,3578138000000.0,5408334000000.0,2366840000000.0,2368993000000.0,10.74,16.23,7.1,30764058000000.0,3052983000000.0,1036300000000.0,3001204000000.0,2371370000000.0,9.92,3.37,9.76,127692.0,23223454000000.0,1228336000000.0,3033129000000.0,1542933000000.0,1399886000000.0,5.29,13.06,6.64,22012784000000.0,1612709000000.0,1758581000000.0,576343000000.0,501486000000.0,7.33,7.99,2.62,83240.0,98325016000000.0,4935539000000.0,6125170000000.0,5718424000000.0,77128.0,1884343.0,884329.0,2.63,3.46,6.78,8.72,5.45,2.59,43.50722765011613,,229500,17015378089500,1.8,276000,3.32,3.58,4.25,71.91,54.68,2021-01-25,24.68,20.26,2021-09-15
187,18670,KOSPI,SK가스,기타 전문 도매업,"액화석유가스,가스기기 판매,수입,저장",1997-08-27,12월,윤병석,http://www.skgas.co.kr/,경기도,2022-08-16,9230641.0,1906593521263.0,56962546814.0,222954464217.0,11806140104.0,0.0,2.99,11.69,0.62,2366761578175.0,105741877754.0,219819753016.0,142771278607.0,0.0,4.47,9.29,6.03,5116.0,1406169002727.0,44582247468.0,106049645661.0,112913040356.0,0.0,3.17,7.54,8.03,1444157182631.0,37618783512.0,-158377123011.0,56292689673.0,0.0,2.6,-10.97,3.9,48928.0,6494513185952.0,105462364518.0,-389011631664.0,249265884920.0,27004.0,482650.0,229384.0,0.41,4.87,1.06,11.77,-0.1799999999999997,1.87,35.58779332822164,,117500,1084600317500,22.97,171500,3.51,6.35,4.78,124.18,45.96,2021-09-16,52.44,45.96,2021-09-16
189,6120,KOSPI,SK디스커버리,기타 금융업,"화섬사(폴리에스테르원사(폴리에스터F,폴리에스터SF),폴리에스터직물,아세테이트),석유화학부문(TPA,DMT),섬유원료,직물,BOTTLE용CHIP,접착제,폴리우레탄 제조,",1976-06-29,12월,"최창원, 김철, 박찬중",http://www.skdiscovery.com,경기도,2022-08-16,19037776.0,1953499536112.0,48852362840.0,202689672199.0,9052409517.0,0.0,2.5,10.38,0.46,2397554796732.0,98069883158.0,191079160359.0,111200355214.0,0.0,4.09,7.97,4.64,1900.0,1429229268297.0,36197123754.0,82813901247.0,87964317076.0,0.0,2.53,5.79,6.15,1465032359186.0,33198643806.0,-188115237064.0,40464819754.0,0.0,2.27,-12.84,2.76,18480.0,6614328160700.0,74366472698.0,-455062141002.0,212899093756.0,11182.0,335025.0,161222.0,0.24,3.09,0.57,6.94,-0.0299999999999998,1.82,36.682027120791815,,37000,704397712000,19.47,52800,2.86,4.72,1.68,232.52,119.73,2020-08-12,44.66,42.7,2021-08-18
