,Unnamed: 0,Unnamed: 0.1,Symbol,Market,Name,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region,Report_Date,Quarter_Revenue2022_3,Quarter_Operating_Profit2022_3,Quarter_Cashflow2022_3,Quarter_Earn2022_3,Quarter_Continue_Earn2022_3,Quarter_Percent_Operating_Profit2022_3,Quarter_Percent_Cashflow2022_3,Quarter_Percent_Earn2022_3,Quarter_Revenue2021_12,Quarter_Operating_Profit2021_12,Quarter_Cashflow2021_12,Quarter_Earn2021_12,Quarter_Continue_Earn2021_12,Quarter_Percent_Operating_Profit2021_12,Quarter_Percent_Cashflow2021_12,Quarter_Percent_Earn2021_12,Quarter_Full_EPS,Last_Revenue2021_3,Last_Operating_Profit2021_3,Last_Cashflow2021_3,Last_Earn2021_3,Last_Continue_Earn2021_3,Last_Percent_Operating_Profit2021_3,Last_Percent_Cashflow2021_3,Last_Percent_Earn2021_3,Last_Revenue2020_12,Last_Operating_Profit2020_12,Last_Cashflow2020_12,Last_Earn2020_12,Last_Continue_Earn2020_12,Last_Percent_Operating_Profit2020_12,Last_Percent_Cashflow2020_12,Last_Percent_Earn2020_12,Fake_Last_Full_EPS,Last_Full_Revenue,Last_Full_Operating_Profit,Last_Full_Cashflow,Last_Full_Earn,Real_Last_Full_EPS,Quarter_BPS,Last_Full_BPS,Quarter_ROA,Last_Full_ROA,QUARTER_ROE,LAST_FULL_ROE,Operating_Profit_Change_Now,Operating_Profit_Change_Before,Revenue_Change_Now,Revenue_Change_Before
31,31,498,81580,KOSDAQ,성우전자,통신 및 방송 장비 제조업,휴대폰금속프레스부품(전자파차단ShieldCan),2007-10-12,12월,"조일현,김영도(각자대표이사)",http://www.swei.co.kr,경기도,2022-05-16,47551811422.0,1884604515.0,-3705362013.0,2712238401.0,0.0,3.96,-7.79,5.7,40774569435.0,659864741.0,5752160607.0,2123818925.0,0.0,1.62,14.11,5.21,696.0,32100077779.0,-953943637.0,1818374874.0,225145520.0,0.0,-2.97,5.66,0.7,27003442781.0,-1378434225.0,3341615961.0,-2294167381.0,0.0,-5.1,12.37,-8.5,56.0,143583265928.0,980570643.0,13080335462.0,5315101113.0,342.0,7280.0,6930.0,6.2,3.48,9.56,4.95,6.93,6.72,48.13612524362351,154.98311721881632
46,46,608,357580,KOSDAQ,아모센스,전자부품 제조업,무선충전 차폐시트,2021-06-25,12월,김인응,http://www.amosense.co.kr,충청남도,2022-05-16,13622009576.0,197154835.0,908541834.0,167712450.0,0.0,1.45,6.67,1.23,17215422834.0,-536280345.0,-1673185897.0,-3501584088.0,0.0,-3.12,-9.72,-20.34,56.0,9201205333.0,-1672659913.0,-1668639599.0,-2037361672.0,0.0,-18.18,-18.14,-22.14,10119114500.0,-3092618372.0,-1034577321.0,-4130991468.0,0.0,-30.56,-10.22,-40.82,-724.0,56759468520.0,-3143827978.0,-10815626930.0,-7414501926.0,-662.0,2740.0,3025.0,0.94,-9.73,2.04,-21.88,19.63,27.44,48.04592532181458,
40,40,577,222800,KOSDAQ,심텍,전자부품 제조업,반도체용 인쇄회로기판,2015-08-07,12월,"최시돈, 김영구(각자 대표이사)",http://www.simmtech.co.kr,충청북도,2022-05-13,417686495725.0,84803313654.0,84662572944.0,60571259593.0,0.0,20.3,20.27,14.5,392074025432.0,77398171775.0,43765612998.0,41084234218.0,0.0,19.74,11.16,10.48,7608.0,283090614999.0,15313876314.0,21759471114.0,6341017584.0,0.0,5.41,7.69,2.24,278774972342.0,14718915750.0,46987576449.0,2209787807.0,0.0,5.28,16.86,0.79,796.0,1365832876122.0,174319010782.0,114588130171.0,117185182302.0,3681.0,14015.0,11977.0,23.2,13.67,54.28,30.73,14.89,14.459999999999996,47.545158191300494,
163,163,887,104830,KOSDAQ,원익머트리얼즈,기초 화학물질 제조업,"저메인가스,디실란,아산화질소,암모니아 등",2011-12-28,12월,한우성,http://wimco.co.kr,충청북도,2022-05-16,102484861776.0,15946703247.0,-11821727178.0,14596639379.0,0.0,15.56,-11.54,14.24,89462326137.0,13550502067.0,17517359710.0,9499385501.0,0.0,15.15,19.58,10.62,4628.0,69555031522.0,10501718814.0,8668767424.0,11268223099.0,0.0,15.1,12.46,16.2,69319221104.0,10133023240.0,14063426213.0,10442430143.0,0.0,14.62,20.29,15.06,3572.0,310729301325.0,50511405163.0,59024055942.0,56182927866.0,4456.0,32480.0,31113.0,11.99,12.14,14.25,14.32,0.4600000000000008,0.5300000000000011,47.343563123229146,
41,41,578,36710,KOSDAQ,심텍홀딩스,통신 및 방송 장비 제조업,반도체용 인쇄회로기판,2000-01-04,12월,박광준,http://www.simmtechholdings.co.kr,충청북도,2022-05-13,417407155415.0,80682403955.0,80113254018.0,17234511052.0,0.0,19.33,19.19,4.13,392184125482.0,75282842465.0,19273246566.0,3918921809.0,0.0,19.2,4.91,1.0,1692.0,283550434436.0,15403654377.0,22864984365.0,2320014781.0,0.0,5.43,8.06,0.82,278752814651.0,14682590652.0,47015806355.0,-296081678.0,0.0,5.27,16.87,-0.11,228.0,1366128529444.0,170757570465.0,84334273736.0,27391844889.0,673.0,13054.0,11401.0,5.65,2.8,12.96,5.91,13.9,13.93,47.20737643913317,
83,83,1045,287410,KOSDAQ,제이시스메디칼,의료용 기기 제조업,미용의료기기,2018-05-08,12월,강동환,http://www.jeisys.com/,서울특별시,2022-05-11,25334283272.0,8548775352.0,3780560238.0,6550559464.0,0.0,33.74,14.92,25.86,22392096987.0,6686362627.0,7181277730.0,8074420420.0,0.0,29.86,32.07,36.06,364.0,17257828940.0,4932577259.0,2220065269.0,-6303094912.0,0.0,28.58,12.86,-36.52,12345532888.0,1941676176.0,2554073783.0,1481435878.0,0.0,15.73,20.69,12.0,-352.0,81295998521.0,23604476126.0,20300992094.0,13591582895.0,190.0,963.0,668.0,25.75,18.35,37.79,28.52,5.160000000000004,14.13,46.79878540967854,
12,12,203,7680,KOSDAQ,대원,건물 건설업,아파트 시행 및 시공,2017-12-01,12월,전응식,http://www.daewon.co.kr,충청북도,2022-05-16,78520452780.0,9356529118.0,-23245306806.0,6676081045.0,6693242428.0,11.92,-29.6,8.5,92477231133.0,12983654045.0,7539891077.0,12139056099.0,17994682256.0,14.04,8.15,13.13,1984.0,53812534036.0,3147914326.0,-25973388586.0,5796425637.0,7638568264.0,5.85,-48.27,10.77,63244282599.0,3576513040.0,12425496844.0,-11967795711.0,35407784409.0,5.66,19.65,-18.92,1724.0,295670380524.0,23073482488.0,21578730770.0,30020219110.0,2232.0,26663.0,25699.0,5.1,5.54,7.44,8.69,6.07,8.379999999999999,45.91480253925725,
193,193,1326,166090,KOSDAQ,하나머티리얼즈,반도체 제조업,"실리콘부품, 세라믹부품, 특수가스",2017-04-28,12월,오경석,http://hanamts.com,충청남도,2022-05-13,80376550901.0,24418468217.0,14345343915.0,19784862988.0,19784862988.0,30.38,17.85,24.62,79379633544.0,25252081033.0,27154934673.0,20161505250.0,20161505250.0,31.81,34.21,25.4,4004.0,55261299517.0,15728385794.0,15819388275.0,13452093949.0,13452093949.0,28.46,28.63,24.34,54372664118.0,16478262834.0,27244416482.0,11567981399.0,39989781123.0,30.31,50.11,21.28,2724.0,271100564703.0,82270294505.0,96579842008.0,66671855849.0,3375.0,14649.0,13009.0,16.36,15.03,27.33,25.94,1.9199999999999984,1.5,45.4481736830561,
178,178,1128,93320,KOSDAQ,케이아이엔엑스,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",인터넷연동서비스 등,2011-02-08,12월,김지욱,http://www.kinx.net,서울특별시,2022-05-13,26830663944.0,6484605957.0,9337386802.0,5495538219.0,0.0,24.17,34.8,20.48,22397056217.0,5872723675.0,5429074789.0,3452558086.0,0.0,26.22,24.24,15.42,4504.0,18466153608.0,4466891309.0,4482105083.0,4086488456.0,0.0,24.19,24.27,22.13,17861793672.0,4432237988.0,5609607144.0,3294122010.0,0.0,24.81,31.41,18.44,3348.0,84460348323.0,19734224882.0,23813637546.0,15863356285.0,3253.0,31329.0,27985.0,11.7,9.49,14.38,11.62,-0.0199999999999995,1.41,45.29644079412555,
33,33,525,208370,KOSDAQ,셀바스헬스케어,의료용 기기 제조업,"체성분측정기, 혈압계, 점자정보단말기",2014-12-17,12월,유병탁,http://www.selvashealthcare.com,대전광역시,2022-05-13,6560817261.0,709198874.0,-1353259133.0,674193116.0,0.0,10.81,-20.63,10.28,10371108600.0,2266201020.0,2994401476.0,1304670622.0,0.0,21.85,28.87,12.58,124.0,4522227755.0,-1773586964.0,-354951292.0,-1756510243.0,0.0,-39.22,-7.85,-38.84,5784636253.0,821758175.0,1604162945.0,174728339.0,0.0,14.21,27.73,3.02,-324.0,29089193742.0,3412372392.0,2928479594.0,2471595166.0,114.0,1422.0,1294.0,5.46,5.05,8.71,8.81,50.03,7.640000000000001,45.07931967261123,
142,142,440,143240,KOSDAQ,사람인에이치알,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","온라인 채용광고(취업포털), 인재파견, 취업지원 등",2012-02-21,12월,김용환,http://www.saramin.co.kr,서울특별시,2022-05-11,35663492801.0,12484908933.0,7145879400.0,9055515173.0,0.0,35.01,20.04,25.39,38292934578.0,9620175202.0,18198903219.0,6751854299.0,0.0,25.12,47.53,17.63,3104.0,24718280266.0,7534974561.0,6918946202.0,6785539306.0,0.0,30.48,27.99,27.45,27321871965.0,7232100122.0,12268319954.0,6573849824.0,0.0,26.47,44.9,24.06,2324.0,129012878353.0,39086102635.0,44043578993.0,31821611244.0,2729.0,13838.0,13021.0,16.49,16.44,22.43,20.96,4.529999999999998,-1.349999999999998,44.2798302196417,
3,3,49,108320,KOSDAQ,LX세미콘,반도체 제조업,"LDI, T-Con, PMIC, EPD-IC 등",2010-06-08,12월,손보익,http://lxsemicon.com,대전광역시,2022-05-16,585084729392.0,127918806976.0,43797472168.0,97261425718.0,0.0,21.86,7.49,16.62,538552429650.0,85844475413.0,169485291422.0,68239490085.0,0.0,15.94,31.47,12.67,23920.0,405623574114.0,59241161261.0,58229713109.0,50819813863.0,0.0,14.6,14.36,12.53,362970665433.0,24729172843.0,32474130378.0,16013889121.0,0.0,6.81,8.95,4.41,12496.0,1898845716028.0,369621952134.0,421502665587.0,296424020561.0,18226.0,53574.0,49211.0,27.61,25.28,44.65,37.04,7.26,9.13,44.24327547283104,
412,412,497,37350,KOSDAQ,성도이엔지,"건축기술, 엔지니어링 및 관련 기술 서비스업","반도체크린룸 시공, 반도체장비제조",2000-01-11,12월,"강창열,정영용,이윤영,이언웅,김재진(각자대표)",http://www.sungdokorea.com,서울특별시,2022-05-13,170872073246.0,4286263698.0,-6528869475.0,5898655355.0,0.0,2.51,-3.82,3.45,181317336012.0,5578518059.0,2744280137.0,5946563736.0,0.0,3.08,1.51,3.28,1524.0,119248485855.0,2783093760.0,25602165924.0,3120793174.0,0.0,2.33,21.47,2.62,121767761925.0,-2533462556.0,12873335384.0,69648784040.0,0.0,-2.08,10.57,57.2,804.0,555617543445.0,16883775550.0,30432749072.0,21354366849.0,1379.0,17485.0,16551.0,4.77,4.81,8.72,8.34,0.1799999999999997,5.16,43.29076970735848,
37,37,560,25320,KOSDAQ,시노펙스,전자부품 제조업,"전자부품, 필터",1995-04-20,12월,손경익,http://www.synopex.com,경상북도,2022-05-12,71443856395.0,3842740471.0,5435434417.0,4878343027.0,0.0,5.38,7.61,6.83,70586055653.0,5760537888.0,9945333076.0,7497191413.0,0.0,8.16,14.09,10.62,264.0,50030779466.0,-686649160.0,-591772643.0,1151514041.0,0.0,-1.37,-1.18,2.3,45983388821.0,-2023778357.0,-5965107550.0,-6150840761.0,0.0,-4.4,-12.97,-13.38,60.0,231510360049.0,5212921320.0,6842995868.0,9991660596.0,136.0,1405.0,1211.0,8.46,4.93,18.79,11.27,6.75,12.56,42.799806754064136,108.78266802229444
331,331,58,91340,KOSDAQ,S&K폴리텍,전자부품 제조업,고밀도폴리우레탄폼시트,2007-07-30,12월,강원형,http://www.snkpolytec.com,경기도,2022-05-16,96969459187.0,1494564938.0,-3236078617.0,686589980.0,0.0,1.54,-3.34,0.71,100924601258.0,2782915944.0,-3245128758.0,-1232885237.0,0.0,2.76,-3.22,-1.22,232.0,68038680706.0,310889153.0,-3410043506.0,1930508639.0,0.0,0.46,-5.01,2.84,66936517535.0,1492168538.0,6047609856.0,-5920589290.0,0.0,2.23,9.03,-8.85,656.0,330997088798.0,6746720401.0,1731857664.0,3791389013.0,323.0,10398.0,10760.0,0.96,1.32,2.23,3.01,1.08,0.5299999999999998,42.52107504260989,
218,218,288,42510,KOSDAQ,라온시큐어,소프트웨어 개발 및 공급업,소프트웨어 개발 및 공급,2001-01-03,12월,이순형,http://www.raonsecure.com,서울특별시,2022-05-16,10404758170.0,532932715.0,1793654195.0,-105776557.0,0.0,5.12,17.24,-1.02,18209962059.0,2273862272.0,3188514220.0,-345196980.0,0.0,12.49,17.51,-1.9,-8.0,7313304498.0,-1859536385.0,430308274.0,-2540532267.0,0.0,-25.43,5.88,-34.74,18452990696.0,153363309.0,2795725642.0,-1314579407.0,0.0,0.83,15.15,-7.12,-260.0,43349961509.0,-988511242.0,3865098063.0,-6562405482.0,-169.0,950.0,933.0,-0.33,-8.83,-0.84,-18.18,30.55,11.66,42.271638940309856,
87,87,1069,36930,KOSDAQ,주성엔지니어링,특수 목적용 기계 제조업,LP CVD,1999-12-24,12월,황철주,http://www.jseng.com,경기도,2022-05-16,106988849751.0,30595275868.0,47320652178.0,24629726153.0,0.0,28.6,44.23,23.02,141317826662.0,50726360946.0,46163041647.0,92210829214.0,0.0,35.9,32.67,65.25,2040.0,75324934518.0,16055704493.0,444847471.0,15944365154.0,0.0,21.32,0.59,21.17,30809148296.0,-8419489429.0,4982001306.0,9680520820.0,0.0,-27.33,16.17,31.42,1320.0,377294631076.0,102611062636.0,110703979209.0,145503481733.0,3015.0,9861.0,7660.0,11.31,20.44,20.69,39.36,7.280000000000001,63.23,42.03643247168498,20039.46604640376
579,579,1415,189980,KOSDAQ,흥국에프엔비,비알코올음료 및 얼음 제조업,"과일음료(에이드베이스, 스무디, 착즙쥬스 등)",2015-08-07,12월,"박철범, 오길영",http://www.hyungkuk.com,서울특별시,2022-05-16,19295403945.0,1345481724.0,-430992065.0,977428376.0,0.0,6.97,-2.23,5.07,17270389360.0,45325278.0,2087929266.0,112103630.0,0.0,0.26,12.09,0.65,96.0,13613895676.0,451137109.0,-1788529771.0,1542539819.0,0.0,3.31,-13.14,11.33,10381805424.0,-366431763.0,-188177388.0,1046733534.0,0.0,-3.53,-1.81,10.08,152.0,71531049300.0,6695133134.0,18382071731.0,6335863842.0,158.0,2092.0,2035.0,2.89,4.8,4.59,7.78,3.66,3.79,41.73315562433725,
130,130,219,298540,KOSDAQ,더네이쳐홀딩스,의복 액세서리 제조업,"의류, 여행용 가방 및 잡화류",2020-07-27,12월,박영준,http://www.thenatureholdings.co.kr,서울특별시,2022-05-11,92258800838.0,14882620365.0,195950724.0,13410835111.0,0.0,16.13,0.21,14.54,193354096322.0,46904504431.0,37483713893.0,39623230954.0,0.0,24.26,19.39,20.49,3688.0,65169442407.0,9527864744.0,4391394930.0,7474307218.0,0.0,14.62,6.74,11.47,153967228731.0,34034739097.0,50642641240.0,21786269117.0,0.0,22.11,32.89,14.15,2052.0,370323448510.0,68897806168.0,40448894271.0,58312115062.0,4009.0,18567.0,15131.0,12.89,15.42,19.86,26.49,1.5099999999999998,2.150000000000002,41.56757742657972,
153,153,714,306040,KOSDAQ,에스제이그룹,"가죽, 가방 및 유사제품 제조업","캉골 가방/모자, 헬렌카민스키 모자",2019-11-18,12월,이주영,http://www.sj-group.co.kr,서울특별시,2022-05-13,47877296882.0,9797216992.0,1648451630.0,7721674895.0,0.0,20.46,3.44,16.13,43741408229.0,7559093733.0,10626897146.0,6280983322.0,0.0,17.28,24.29,14.36,3128.0,34202551136.0,6713786372.0,1298469827.0,5561648522.0,0.0,19.63,3.8,16.26,28395732565.0,4945649262.0,5863033121.0,4268807761.0,0.0,17.42,20.65,15.03,2252.0,149730739502.0,29111359438.0,28621670762.0,23155284104.0,2347.0,11594.0,10606.0,17.06,14.43,26.98,22.13,0.8300000000000018,-0.1400000000000005,39.98165426790812,
488,488,925,142210,KOSDAQ,유니트론텍,자동차 부품 및 내장품 판매업,"메모리/비메모리반도체, 디스플레이 모듈",2016-02-02,12월,남궁선,http://www.unitrontech.com,서울특별시,2022-05-16,120049149000.0,5125298537.0,3677326838.0,3883557062.0,0.0,4.27,3.06,3.23,119942093286.0,2554065052.0,-3895720084.0,1536054265.0,0.0,2.13,-3.25,1.28,1236.0,85768441227.0,3401617414.0,-6713249360.0,3062979171.0,0.0,3.97,-7.83,3.57,82714636690.0,406349935.0,1327028861.0,-2970989169.0,0.0,0.49,1.6,-3.59,972.0,392042716521.0,10065913610.0,-30229426623.0,8133965869.0,647.0,5362.0,5161.0,7.97,4.06,23.05,12.55,0.2999999999999994,1.64,39.96890614144494,
391,391,417,126340,KOSDAQ,비나텍,일차전지 및 축전지 제조업,초고용량 커패시터(슈퍼커패시터),2020-09-23,12월,성도경,http://www.vina.co.kr,전라북도,2022-05-16,16237685474.0,1899336076.0,3350200316.0,2604580145.0,0.0,11.7,20.63,16.04,13762611509.0,2130229032.0,2613766041.0,2026079403.0,0.0,15.48,18.99,14.72,1904.0,11613280958.0,1543523984.0,1229703516.0,2550866533.0,0.0,13.29,10.59,21.97,11797022026.0,788204722.0,-1320577566.0,-984627035.0,0.0,6.68,-11.19,-8.35,1864.0,48958076351.0,5625405971.0,4325311201.0,7495331220.0,1370.0,9835.0,9187.0,8.71,7.61,19.36,14.92,-1.59,8.8,39.81996588840299,
416,416,524,108860,KOSDAQ,셀바스AI,소프트웨어 개발 및 공급업,인공지능 솔루션 등,2009-12-10,12월,곽민철,http://www.selvasai.com,서울특별시,2022-05-13,12062912458.0,1629036066.0,-717524122.0,1297856762.0,0.0,13.5,-5.95,10.76,16604576223.0,2734363222.0,4051513339.0,1348919176.0,0.0,16.47,24.4,8.12,232.0,8654038749.0,-1308309422.0,171745081.0,-423715375.0,0.0,-15.12,1.98,-4.9,9584868417.0,1249063737.0,1527994677.0,534865813.0,0.0,13.03,15.94,5.58,-76.0,48578321915.0,5594283545.0,5991003270.0,3787908048.0,171.0,2784.0,2538.0,5.15,3.85,8.33,6.76,28.62,3.4399999999999995,39.39055287213621,
166,166,928,89850,KOSDAQ,유비벨록스,소프트웨어 개발 및 공급업,"모바일플랫폼 및 모바일솔루션, 스마트카드 등",2010-06-18,12월,이흥복,http://www.veloxsoft.com,서울특별시,2022-05-16,92978763281.0,3349617122.0,-10743432481.0,2176460061.0,0.0,3.6,-11.55,2.34,99517434794.0,7679711867.0,-2570515839.0,943557614.0,0.0,7.72,-2.58,0.95,1220.0,66755529555.0,2275810030.0,988655414.0,1453814872.0,0.0,3.41,1.48,2.18,76343886315.0,6254945111.0,7224346172.0,800407375.0,0.0,8.19,9.46,1.05,816.0,323287060227.0,24409179808.0,-13388980285.0,11747764325.0,1651.0,30226.0,29463.0,1.95,2.98,4.04,5.6,0.1899999999999999,-0.4699999999999997,39.28248925715529,
373,373,284,290550,KOSDAQ,디케이티,전자부품 제조업,스마트폰용 FPCA,2018-12-21,12월,최남채,http://www.dtktech.co.kr/,인천광역시,2022-05-16,92422531075.0,6270561557.0,1298077330.0,5517985209.0,0.0,6.78,1.4,5.97,90177512547.0,6714655130.0,-10928684876.0,-723176901.0,0.0,7.45,-12.12,-0.8,1340.0,66799093508.0,2384411024.0,6238501805.0,3060767992.0,0.0,3.57,9.34,4.58,69529031858.0,3342301566.0,869485264.0,1520166102.0,0.0,4.81,1.25,2.19,740.0,315241528615.0,18132892648.0,9685195503.0,8744375330.0,531.0,5127.0,4784.0,8.68,4.26,26.14,11.1,3.2100000000000004,2.640000000000001,38.358960011832025,365.3232802986467
1,1,37,36670,KOSDAQ,KCI,기타 화학제품 제조업,"폴리머,레진,계면활성제",2001-01-03,12월,이진용,http://www.kciltd.com,충청남도,2022-05-16,23555916571.0,3791293336.0,2078567997.0,3172175801.0,0.0,16.09,8.82,13.47,23531684451.0,3885562811.0,3768898449.0,2570686888.0,0.0,16.51,16.02,10.92,1124.0,17029051873.0,924277612.0,5683154171.0,1034219943.0,0.0,5.43,33.37,6.07,15991085951.0,1503893695.0,4981454316.0,822213548.0,0.0,9.4,31.15,5.14,364.0,81501152546.0,12443152363.0,7686720547.0,10155281742.0,901.0,7642.0,7327.0,11.83,10.43,14.71,12.3,10.66,7.110000000000001,38.32782204597376,
131,131,249,5290,KOSDAQ,동진쎄미켐,기초 화학물질 제조업,"반도체,LCD용재료(감광제,봉지제),발포제",1999-12-21,12월,"이부섭, 이준혁",http://www.dongjin.com,인천광역시,2022-05-16,348094364437.0,47131722248.0,12289246260.0,37948331140.0,0.0,13.54,3.53,10.9,336367118292.0,40030957376.0,10722904826.0,28714895333.0,0.0,11.9,3.19,8.54,2952.0,251647747921.0,28604021154.0,9172959051.0,24420402594.0,0.0,11.37,3.65,9.7,245290168432.0,30841303507.0,48367995600.0,6954644006.0,0.0,12.57,19.72,2.84,1896.0,1161284077161.0,131814933901.0,76098753709.0,103264491777.0,2008.0,12187.0,10911.0,11.35,8.71,24.22,18.41,2.17,-0.6699999999999999,38.32603999550895,
4,4,76,32540,KOSDAQ,TJ미디어,영상 및 음향기기 제조업,영상음향반주기,1997-04-16,12월,윤나라,http://www.tjmedia.co.kr/,서울특별시,2022-05-13,17799228952.0,1355626215.0,-4295095152.0,1558881971.0,1562214850.0,7.62,-24.13,8.76,20553827799.0,1469354569.0,2311578180.0,1626493768.0,1625863397.0,7.15,11.25,7.91,444.0,12880641466.0,354158168.0,2023511774.0,434480999.0,436445297.0,2.75,15.71,3.37,12870718612.0,-1938475599.0,1452807828.0,-1877780140.0,3786758681.0,-15.06,11.29,-14.59,124.0,61854165085.0,2825653678.0,3246912971.0,3204682496.0,230.0,5988.0,5782.0,5.16,2.81,7.41,3.98,4.87,22.21,38.18588925856839,
145,145,471,252990,KOSDAQ,샘씨엔에스,전자부품 제조업,세라믹 STF(다층 세라믹 기판),2021-05-20,12월,"최유진, 김헌태",http://www.semcns.com,경기도,2022-05-10,15489503750.0,5589951309.0,5407811298.0,5486435042.0,0.0,36.09,34.91,35.42,10398881683.0,3010120279.0,4791186594.0,2660587690.0,0.0,28.95,46.07,25.59,436.0,11214517691.0,3246642737.0,2787832370.0,3056739614.0,0.0,28.95,24.86,27.26,8682325660.0,2296213608.0,1923822206.0,1323425423.0,0.0,26.45,22.16,15.24,240.0,47572154757.0,13627082000.0,16484267309.0,11910691962.0,237.0,2457.0,2135.0,9.77,7.41,17.74,11.12,7.140000000000004,2.5,38.12010624791122,
100,100,1218,54450,KOSDAQ,텔레칩스,반도체 제조업,"디지털미디어프로세서,발신자정보표시칩",2004-12-10,12월,이장규,http://www.telechips.com,서울특별시,2022-05-16,34945923593.0,2491882598.0,-6165105594.0,2533015975.0,2533015975.0,7.13,-17.64,7.25,44843821218.0,6420635021.0,7643265809.0,5110519650.0,5110519650.0,14.32,17.04,11.4,748.0,25388060719.0,-1374980099.0,6245351645.0,-938172348.0,-938172348.0,-5.42,24.6,-3.7,31812534701.0,-61844509.0,-5578938435.0,-1824590748.0,14619906494.0,-0.19,-17.54,-5.74,-276.0,136412498512.0,8077364494.0,12735076148.0,7031402158.0,520.0,8432.0,7869.0,4.54,3.39,8.87,6.62,12.55,14.51,37.647077418745326,
186,186,1216,131970,KOSDAQ,테스나,"그외 기타 전문, 과학 및 기술 서비스업",반도체 테스트,2013-10-22,12월,이종도,http://www.tesna.co.kr,경기도,2022-05-16,60442363947.0,14953306488.0,41429050009.0,10630322616.0,0.0,24.74,68.54,17.59,63557866653.0,19252382026.0,38406147551.0,20457096582.0,0.0,30.29,60.43,32.19,2488.0,43972276231.0,9907092992.0,36494233805.0,7360492549.0,0.0,22.53,82.99,16.74,38894875908.0,9587179076.0,25944194191.0,22192996451.0,0.0,24.65,66.7,57.06,1720.0,207584466664.0,54062137444.0,134137562084.0,47166344546.0,2761.0,16783.0,15360.0,7.22,8.84,14.82,17.97,2.2099999999999973,5.640000000000001,37.45561778398172,
43,43,585,37760,KOSDAQ,쎄니트,1차 철강 제조업,스테인레스 냉연강판,2000-04-07,12월,"최재관, 박승배(각자대표)",http://www.cenit.kr,경상남도,2022-05-13,33158934138.0,1134496651.0,-745034835.0,1084311551.0,0.0,3.42,-2.25,3.27,36954637193.0,2321872666.0,737253096.0,1360127006.0,0.0,6.28,2.0,3.68,128.0,24138090919.0,-435731801.0,-2495769092.0,1895263290.0,0.0,-1.81,-10.34,7.85,26287255912.0,290038155.0,-1038683238.0,676699784.0,0.0,1.1,-3.95,2.57,224.0,126055102040.0,7301318696.0,-1035123893.0,8908384315.0,263.0,2724.0,2687.0,2.36,5.0,4.7,9.8,5.23,5.18,37.37181722146615,-89.81883642059185
442,442,661,260660,KOSDAQ,알리코제약,의료용품 및 기타 의약 관련제품 제조업,완제 의약품,2018-02-12,12월,이항구,http://www.arlico.co.kr,서울특별시,2022-05-09,42925224054.0,3301557722.0,1119409869.0,2889732849.0,0.0,7.69,2.61,6.73,39289083194.0,1264156831.0,-1054425095.0,891884346.0,0.0,3.22,-2.68,2.27,752.0,31350803041.0,1656008250.0,3946198502.0,2156731074.0,0.0,5.28,12.59,6.88,30055674707.0,132352804.0,4423179792.0,-264162105.0,0.0,0.44,14.72,-0.88,560.0,140157244560.0,4794068126.0,8966857201.0,4929660421.0,321.0,5446.0,5293.0,8.16,4.07,13.81,6.08,2.41,2.78,36.91905753694152,
72,72,956,272290,KOSDAQ,이녹스첨단소재,전자부품 제조업,"FPCB소재, 반도체 및 디스플레이 소재",2017-07-10,12월,"장경호, 김경훈(각자 대표이사)",http://www.innoxamc.com,충청남도,2022-05-13,131027754324.0,30969164258.0,12065054018.0,25991266533.0,0.0,23.64,9.21,19.84,142111290382.0,32408722499.0,38029943453.0,24299664450.0,0.0,22.81,26.76,17.1,5252.0,96045634589.0,13617372386.0,-2106710162.0,11106357812.0,0.0,14.18,-2.19,11.56,85440541510.0,12095047827.0,26154778336.0,4523866763.0,0.0,14.16,30.61,5.29,2244.0,487292463999.0,96726171159.0,60798717453.0,80186369787.0,4052.0,17972.0,15598.0,21.67,17.79,29.22,25.98,9.46,8.649999999999999,36.42239429693608,
