,Unnamed: 0.1,Symbol,Market,Name,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region,Report_Date,Stock_Amount,Quarter_Revenue2022_6,Quarter_Operating_Profit2022_6,Quarter_Cashflow2022_6,Quarter_Earn2022_6,Quarter_Continue_Earn2022_6,Quarter_Percent_Operating_Profit2022_6,Quarter_Percent_Cashflow2022_6,Quarter_Percent_Earn2022_6,Quarter_Revenue2022_3,Quarter_Operating_Profit2022_3,Quarter_Cashflow2022_3,Quarter_Earn2022_3,Quarter_Continue_Earn2022_3,Quarter_Percent_Operating_Profit2022_3,Quarter_Percent_Cashflow2022_3,Quarter_Percent_Earn2022_3,Quarter_Full_EPS,Last_Revenue2021_6,Last_Operating_Profit2021_6,Last_Cashflow2021_6,Last_Earn2021_6,Last_Continue_Earn2021_6,Last_Percent_Operating_Profit2021_6,Last_Percent_Cashflow2021_6,Last_Percent_Earn2021_6,Last_Revenue2021_3,Last_Operating_Profit2021_3,Last_Cashflow2021_3,Last_Earn2021_3,Last_Continue_Earn2021_3,Last_Percent_Operating_Profit2021_3,Last_Percent_Cashflow2021_3,Last_Percent_Earn2021_3,Fake_Last_Full_EPS,Last_Full_Revenue,Last_Full_Operating_Profit,Last_Full_Cashflow,Last_Full_Earn,Real_Last_Full_EPS,Quarter_BPS,Last_Full_BPS,Quarter_ROA,Last_Full_ROA,QUARTER_ROE,LAST_FULL_ROE,Operating_Profit_Change_Now,Operating_Profit_Change_Before,Revenue_Change_Now,Revenue_Change_Before,Quarter_Top_Stock_Price,Recent_Market_Gun,Quarter_Per,Last_Top_Stock_Price,Fake_Last_Per,Real_Last_Per,Price_Percent_Change,Price_Percent_Change_Three_Year,Price_Percent_Compare_Old_Biggest_Now,Old_Top_Stock_Price_Date,Price_Percent_Change_Year,Price_Percent_Compare_Last_Bigget_Now,Last_Top_Stock_Price_Date
89,426,83650,KOSDAQ,비에이치아이,일반 목적용 기계 제조업,"보일러,열교환기등",2005-12-02,12월,"우종인, 조원래 (각자 대표이사)",http://www.bhi.co.kr,경상남도,2022-08-16,25993581.0,70455194914.0,-509827421.0,1533382231.0,-10719998641.0,-10720353225.0,-0.72,2.18,-15.22,85855207544.0,738188179.0,-25488418667.0,-1922159060.0,-1921611502.0,0.86,-29.69,-2.24,-1648.0,61704989737.0,-4242996874.0,-17295915080.0,-4721143721.0,-4720877459.0,-6.88,-28.03,-7.65,56828441277.0,-5344269932.0,-11926375078.0,-4349408979.0,-4359925889.0,-9.4,-20.99,-7.65,-724.0,234883716342.0,-30610880045.0,-17568809782.0,-34575469862.0,-1330.0,4694.0,2477.0,-4.9,-8.86,-35.11,-53.69,6.16,10.26,14.18070923323262,,8620,224064668220,-5.23,8820,-12.18,-6.63,15.37,332.35,2.32,2022-08-11,116.12,2.32,2022-08-11
90,437,93190,KOSDAQ,빅솔론,컴퓨터 및 주변장치 제조업,"POS용프린터,프린팅메카니즘",2007-08-20,12월,노현철 단독 대표이사,http://www.bixolon.com,경기도,2022-08-12,19239410.0,38766172729.0,10223266730.0,4175720964.0,5946591248.0,0.0,26.37,10.77,15.34,32703831902.0,5871686316.0,-2313440015.0,2609336678.0,0.0,17.95,-7.07,7.98,1236.0,25406661783.0,4262621881.0,3133919239.0,8549643810.0,0.0,16.78,12.34,33.65,21607252126.0,1524390214.0,-826475027.0,2913544819.0,0.0,7.05,-3.82,13.48,1776.0,100389818944.0,14012407399.0,15279044932.0,25773200124.0,1339.0,20977.0,10382.0,5.11,11.29,5.89,12.9,9.59,10.9,52.58270866162772,,6900,132751929000,5.58,7310,4.12,5.46,4.73,61.33,5.94,2022-05-02,21.83,5.94,2022-05-02
94,448,9300,KOSDAQ,삼아제약,의약품 제조업,"노마에프, 아토크건조시럽, 코데날정, 코코시럽, 스마엘",2000-07-19,12월,"허 준, 허미애 (각자 대표이사)",http://www.samapharm.co.kr,강원도,2022-08-16,6370064.0,16825845848.0,2693524000.0,11199537989.0,684614101.0,0.0,16.01,66.56,4.07,19195642423.0,4842726692.0,4827020738.0,3181747989.0,0.0,25.23,25.15,16.58,428.0,14291665385.0,1529306678.0,7201927094.0,164915874.0,0.0,10.7,50.39,1.15,10224202046.0,-411677026.0,4895817151.0,-427152913.0,0.0,-4.03,47.88,-4.18,100.0,54666374874.0,6048214637.0,12942695179.0,3391528144.0,532.0,54457.0,27005.0,0.72,1.79,0.79,1.97,5.310000000000002,29.26,17.731876549949046,,15300,97461979200,35.75,25950,259.5,48.78,1.39,73.0,69.61,2021-09-29,65.55,69.61,2021-09-29
97,462,46390,KOSDAQ,삼화네트웍스,"영화, 비디오물, 방송프로그램 제작 및 배급업","시스템통합(SI), 시스템유지(SM)",2001-01-11,12월,"공동대표이사 안제현, 신상윤",http://www.shnetworks.co.kr,서울특별시,2022-08-12,43171641.0,30438169323.0,3142739275.0,10172437655.0,6681468381.0,0.0,10.32,33.42,21.95,12120937533.0,4675078845.0,1842873519.0,1508480403.0,0.0,38.57,15.2,12.45,616.0,1189030893.0,-793928201.0,-13347776690.0,-731956014.0,0.0,-66.77,-1122.58,-61.56,3420200944.0,-392207368.0,-5157301406.0,-171575723.0,0.0,-11.47,-150.79,-5.02,-64.0,32924849512.0,6750170051.0,-3454101876.0,6409043373.0,148.0,2254.0,1021.0,16.16,7.93,27.32,14.53,77.09,50.04,2459.914086521552,,3495,150884885295,5.67,5700,-89.06,38.51,12.43,303.97,63.09,2022-04-15,88.12,63.09,2022-04-15
100,469,42940,KOSDAQ,상지카일룸,건물 건설업,"건설업, 고급빌라 건축 및 일반 건축, 주택공급 등",2000-10-19,12월,김영신,http://www.sangji.co.kr/,서울특별시,2022-08-16,93442979.0,12575369328.0,1320493714.0,5074383703.0,1130747077.0,1130747077.0,10.5,40.35,8.99,7626941556.0,-26838674.0,14487332386.0,4977930139.0,4977930139.0,-0.35,189.95,65.27,48.0,6291793936.0,-2009485836.0,-17889014349.0,-21358838611.0,-21358838611.0,-31.94,-284.32,-339.47,1431564313.0,-5178353819.0,5261418020.0,-4654469270.0,-4654469270.0,-361.73,367.53,-325.13,-912.0,22352990038.0,-14673269825.0,2737745376.0,-38094424645.0,-407.0,1598.0,613.0,1.17,-28.28,3.0,-66.43,42.44,361.38,99.86937677737704,,953,89051158987,19.85,1795,-1.97,-4.41,9.38,84.96,119.31,2020-06-02,72.6,88.35,2021-09-27
102,472,263540,KOSDAQ,샘코,"항공기,우주선 및 부품 제조업",도어시스템,2017-09-15,12월,정기환,http://www.samcokorea.com,경상남도,2022-08-12,6039136.0,9577409579000.0,2746038860000.0,-4126197069000.0,8584682996000.0,0.0,28.67,-43.08,89.63,10984364508.0,1868038578.0,-2312367524.0,817790653.0,0.0,17.01,-21.05,7.45,5686032.0,5296719826000.0,584008359000.0,1713671792000.0,313327995000.0,0.0,11.03,32.35,5.92,2685316659.0,-4232227959.0,-3217310317.0,-4329871120.0,0.0,-157.61,-119.81,-161.24,207528.0,20274726202.0,-2958092103.0,-163146114.0,-5034011304.0,-833.0,2591327.0,171.0,66.14,-13.75,219.43,-485.77,17.64,174.62,80.81774935474942,-35.496323636103355,10900,65826582400,0.0,10900,0.05,-13.09,0.0,396.28,396.28,2019-08-12,0.0,0.0,2022-08-12
105,482,18680,KOSDAQ,서울제약,의약품 제조업,"정제,연질캅셀제,경질캅셀제,연고 및 크림제 등",2000-08-18,12월,"윤동현, 신봉환 (각자대표)",http://www.seoulpharma.com,충청북도,2022-08-12,8524539.0,12264115233.0,95419158.0,72423711.0,-37129280.0,0.0,0.78,0.59,-0.3,12551196803.0,204791860.0,-649661648.0,-224175148.0,0.0,1.63,-5.18,-1.79,-16.0,10154549645.0,-1020733321.0,-1388408147.0,-1330821813.0,0.0,-10.05,-13.67,-13.11,8042771677.0,-2152069296.0,-1241779510.0,-2399338191.0,0.0,-26.76,-15.44,-29.83,-624.0,40462650387.0,-5713492211.0,-1674579352.0,-9688581587.0,-1136.0,4390.0,2223.0,-0.11,-15.56,-0.36,-51.11,10.83,28.39,20.77458540013864,,5360,45691529040,-335.0,10750,-17.23,-9.46,2.95,124.58,164.93,2020-09-04,99.11,100.56,2021-08-12
108,483,93920,KOSDAQ,서원인텍,통신 및 방송 장비 제조업,휴대폰용키패드및부자재,2007-12-20,12월,김재윤,http://seowonintech.co.kr,경기도,2022-08-16,18599808.0,67826182395.0,5639115684.0,13530841247.0,7723189727.0,7778430455.0,8.31,19.95,11.39,97852075604.0,7315942201.0,-2716878305.0,6709769781.0,6766419555.0,7.48,-2.78,6.86,1660.0,49640404017.0,-2297471252.0,-2981634036.0,-3254013686.0,-3213491022.0,-4.63,-6.01,-6.56,67641190152.0,1351000442.0,6140182490.0,3807952630.0,3803142606.0,2.0,9.08,5.63,-696.0,288547884243.0,13455266970.0,7165905454.0,16564815982.0,890.0,19976.0,9731.0,6.74,7.58,8.31,9.15,12.94,5.48,36.63503296986069,,5960,110854855680,3.59,7080,-10.17,7.96,2.46,63.07,57.05,2021-01-27,21.23,18.79,2021-12-28
111,491,357550,KOSDAQ,석경에이티,기초 화학물질 제조업,바이오 및 전기전자 나노 소재,2020-12-23,12월,임형섭,http://www.sukgyung.com,경기도,2022-08-12,5455790.0,3110695320.0,1389340446.0,2390194550.0,1392031455.0,0.0,44.66,76.84,44.75,3044357780.0,1330755215.0,1142398627.0,1137947585.0,0.0,43.71,37.53,37.38,1020.0,2014534844.0,743256121.0,736961532.0,596929645.0,0.0,36.89,36.58,29.63,1989912139.0,185202914.0,255739948.0,540180512.0,0.0,9.31,12.85,27.15,436.0,9059662646.0,2904485084.0,2605765549.0,3102371162.0,568.0,9243.0,4364.0,9.7,11.67,11.04,13.03,7.769999999999996,34.4,54.41258458570498,,19350,105569536500,18.97,22900,52.52,40.32,4.72,160.88,113.7,2021-01-05,51.21,18.35,2021-09-14
115,496,14620,KOSDAQ,성광벤드,1차 철강 제조업,관이음쇠,2001-01-11,12월,안 재 일,http://www.skbend.com,부산광역시,2022-08-16,28601333.0,67132324358.0,8717824175.0,-2751576115.0,9804804915.0,0.0,12.99,-4.1,14.61,45381163521.0,3053965630.0,-5295236288.0,19751472808.0,0.0,6.73,-11.67,43.52,1368.0,36340817349.0,-773853086.0,31635410779.0,-421985270.0,0.0,-2.13,87.05,-1.16,36126713061.0,-561187294.0,15384540476.0,252012762.0,0.0,-1.55,42.58,0.7,-56.0,136921765121.0,-8050626341.0,7793557402.0,-1215049861.0,-42.0,31906.0,15190.0,3.82,-0.25,4.29,-0.28,15.12,8.280000000000001,84.72981417366854,,14550,416149395150,10.64,14750,-263.39,-351.19,20.9,111.93,1.37,2022-08-11,83.92,1.37,2022-08-11
118,510,234100,KOSDAQ,세원,자동차 신품 부품 제조업,자동차 공조장치 부품,2017-10-20,12월,조현우,http://www.sewonmfg.co.kr,경기도,2022-08-16,33465400.0,48443612451.0,3878114515.0,-128020229.0,2690787862.0,0.0,8.01,-0.26,5.55,43854436187.0,2958117735.0,802004535.0,1526205311.0,0.0,6.75,1.83,3.48,320.0,14702483168.0,-562999406.0,286824151.0,-103110679.0,0.0,-3.83,1.95,-0.7,17825733662.0,218574544.0,3476038332.0,7519983579.0,0.0,1.23,19.5,42.19,-12.0,97537203981.0,-1886708059.0,-1266766704.0,7112533778.0,212.0,8687.0,4276.0,2.46,3.32,3.68,4.97,11.84,5.52,229.49272512304364,,2410,80651614000,7.53,5580,-465.0,26.32,3.12,209.13,220.29,2020-08-04,132.99,131.54,2021-10-18
121,513,36630,KOSDAQ,세종텔레콤,전기 통신업,WLL/GPS/위성DMB/VoIP 단말기,2000-01-04,12월,"김형진, 유기윤(각자대표)",http://www.sejongtelecom.net,서울특별시,2022-08-16,277833309.0,87763306644.0,652838231.0,1501467378.0,-31270330318.0,0.0,0.74,1.71,-35.63,87932127164.0,-471479612.0,-12579255573.0,-1366390845.0,0.0,-0.54,-14.31,-1.55,-448.0,70277811350.0,-3388104059.0,16723111596.0,11388568845.0,0.0,-4.82,23.8,16.21,71006886809.0,-3835019923.0,-4305877639.0,29921310598.0,0.0,-5.4,-6.06,42.14,160.0,296858290176.0,-10405076764.0,-2281068804.0,32433352495.0,116.0,2517.0,1414.0,-12.54,6.19,-17.8,8.25,5.5600000000000005,4.86,24.8805347777809,125.48352561392532,765,212542481385,-1.71,1297,8.11,11.18,3.49,196.41,126.67,2021-03-31,58.56,69.54,2021-11-19
122,543,253840,KOSDAQ,수젠텍,의료용품 및 기타 의약 관련제품 제조업,체외진단 기기 및 시약,2019-05-28,12월,손미진,http://www.sugentech.com,대전광역시,2022-08-12,16275126.0,22824685320.0,9137757645.0,35162139758.0,13779990298.0,0.0,40.03,154.05,60.37,67939612533.0,44711324011.0,1147625049.0,34937416139.0,0.0,65.81,1.69,51.42,3384.0,6328817850.0,-817568984.0,8559728405.0,-563048473.0,0.0,-12.92,135.25,-8.9,11035322955.0,5490267904.0,4378623342.0,5654990472.0,0.0,49.75,39.68,51.24,-136.0,77201041452.0,34813542443.0,38955129427.0,36151559448.0,2221.0,17607.0,6190.0,13.34,23.24,19.22,35.88,52.95,16.060000000000002,260.6468990097416,,14200,231106789200,4.2,22850,-168.01,10.29,11.99,743.34,290.85,2020-08-06,92.1,60.92,2022-02-03
125,546,99440,KOSDAQ,스맥,특수 목적용 기계 제조업,공작기계 및 산업용로봇제조,2009-05-26,12월,최영섭,http://www.esmec.com,경상남도,2022-08-16,33168754.0,38995720095.0,1482034132.0,-6427683834.0,-1791570013.0,-1791570013.0,3.8,-16.48,-4.59,39570498576.0,1964391699.0,-6264672732.0,2353417552.0,2353417552.0,4.96,-15.83,5.95,-216.0,33934676344.0,-1276617206.0,3183370199.0,-2724665542.0,-2724665542.0,-3.76,9.38,-8.03,26334846332.0,-1028654696.0,543682965.0,-497098116.0,-497098116.0,-3.91,2.06,-1.89,-328.0,128499940215.0,-10990413438.0,584713795.0,-16397975866.0,-494.0,3864.0,1762.0,-1.87,-8.62,-5.59,-28.05,7.56,8.870000000000001,14.914076974524743,,2755,91379917270,-12.75,3260,-9.94,-6.6,4.52,85.23,18.33,2022-06-13,89.2,18.33,2022-06-13
128,550,115570,KOSDAQ,스타플렉스,플라스틱제품 제조업,"광고용플렉스(조명용,비조명용)",2010-01-27,12월,김세권,http://www.star-flex.com,충청북도,2022-08-16,7984897.0,28801840637.0,2017655745.0,5368878179.0,4137456518.0,4140454436.0,7.01,18.64,14.37,24820911398.0,778252213.0,863775497.0,1489242207.0,1493857053.0,3.14,3.48,6.0,2072.0,19970865393.0,-875280879.0,-5891426650.0,-2506573777.0,-3717902442.0,-4.38,-29.5,-12.55,19673070542.0,-258839802.0,-7136290846.0,3939447926.0,3883177868.0,-1.32,-36.27,20.02,-1252.0,84992037898.0,-3751488732.0,-5965852873.0,5282335420.0,661.0,18690.0,8919.0,6.94,4.39,11.09,7.42,11.39,4.46,44.219291804427016,,4535,36211507895,2.19,8200,-6.55,12.41,4.78,114.41,109.92,2020-02-27,89.81,80.82,2021-11-18
131,560,25320,KOSDAQ,시노펙스,전자부품 제조업,"전자부품, 필터",1995-04-20,12월,손경익,http://www.synopex.com,경상북도,2022-08-12,73217330.0,61548395784.0,5638840392.0,18766725786.0,3175500737.0,0.0,9.16,30.49,5.16,71443856395.0,3842740471.0,5435434417.0,4878343027.0,0.0,5.38,7.61,6.83,172.0,43002663725.0,-1676119095.0,-4515192863.0,-2452733376.0,0.0,-3.9,-10.5,-5.7,50030779466.0,-686649160.0,-591772643.0,1151514041.0,0.0,-1.37,-1.18,2.3,-132.0,231510360049.0,5212921320.0,6842995868.0,9991660596.0,136.0,2639.0,1211.0,2.92,4.93,6.52,11.27,13.06,6.75,43.12693785110401,1218.317262256929,3320,243081535600,19.3,3700,-28.03,27.21,5.41,133.89,89.16,2020-08-10,38.11,11.45,2021-08-25
134,568,2800,KOSDAQ,신신제약,의약품 제조업,파스류 (신신파스 아렉스 등),2017-02-28,12월,이병기,http://www.sinsin.com,세종특별자치시,2022-08-16,15171259.0,25901147690.0,2699355352.0,-1101347546.0,2429296148.0,0.0,10.42,-4.25,9.38,19135320773.0,726451511.0,84292266.0,466859728.0,0.0,3.8,0.44,2.44,640.0,20312850640.0,-232377546.0,-6210137598.0,-326354286.0,0.0,-1.14,-30.57,-1.61,16209108995.0,-1075989841.0,-4211403132.0,-807556558.0,0.0,-6.64,-25.98,-4.98,-84.0,74007577820.0,-1342541851.0,23183510.0,-1475917151.0,-97.0,7444.0,3612.0,4.02,-1.29,8.6,-2.69,11.56,10.44,27.511141341213545,,5630,85414188170,8.8,8420,-100.24,-86.8,4.16,128.52,136.23,2020-07-24,55.44,49.56,2021-09-10
137,570,12790,KOSDAQ,신일제약,의약품 제조업,디펜플라스타,1999-08-13,12월,홍재현,http://www.sinilpharm.com,충청북도,2022-08-12,11540951.0,20799777237.0,4134253306.0,6921049235.0,3526924691.0,0.0,19.88,33.27,16.96,17932389068.0,2872207811.0,4171370371.0,2511401519.0,0.0,16.02,23.26,14.0,1220.0,15153038121.0,2127042544.0,3903344721.0,1412688750.0,0.0,14.04,25.76,9.32,13251453738.0,983961456.0,2840430120.0,961548578.0,0.0,7.43,21.43,7.26,488.0,61754169306.0,7981819542.0,11163051158.0,6678822217.0,578.0,20160.0,9808.0,5.24,5.18,6.05,5.9,5.84,8.59,37.26473246427332,,9750,112524272250,7.99,16970,34.77,29.36,2.71,717.67,465.41,2020-07-24,76.59,74.05,2021-08-12
141,577,222800,KOSDAQ,심텍,전자부품 제조업,반도체용 인쇄회로기판,2015-08-07,12월,"최시돈, 김영구(각자 대표이사)",http://www.simmtech.co.kr,충청북도,2022-08-12,31845829.0,477436780729.0,114711489247.0,169136682756.0,84660595570.0,0.0,24.03,35.43,17.73,417686495725.0,84803313654.0,84662572944.0,60571259593.0,0.0,20.3,20.27,14.5,10632.0,324710785949.0,31213713492.0,74796764220.0,16980879715.0,0.0,9.61,23.03,5.23,283090614999.0,15313876314.0,21759471114.0,6341017584.0,0.0,5.41,7.69,2.24,2132.0,1365832876122.0,174319010782.0,114588130171.0,117185182302.0,3679.0,29517.0,11972.0,15.54,13.67,36.02,30.73,14.420000000000002,14.89,47.034469253505975,,38150,1214918376350,3.59,57400,26.92,15.6,9.17,470.29,50.46,2022-03-28,87.89,50.46,2022-03-28
145,578,36710,KOSDAQ,심텍홀딩스,통신 및 방송 장비 제조업,반도체용 인쇄회로기판,2000-01-04,12월,박광준,http://www.simmtechholdings.co.kr,충청북도,2022-08-12,40665062.0,477483581061.0,101037057944.0,169476825139.0,9446096183.0,0.0,21.16,35.49,1.98,417407155415.0,80682403955.0,80113254018.0,17234511052.0,0.0,19.33,19.19,4.13,928.0,324992377593.0,31221226455.0,75444124451.0,5991328750.0,0.0,9.61,23.21,1.84,283550434436.0,15403654377.0,22864984365.0,2320014781.0,0.0,5.43,8.06,0.82,588.0,1366128529444.0,170757570465.0,84334273736.0,27391844889.0,673.0,26682.0,11400.0,1.53,2.8,3.48,5.91,11.55,13.9,46.92147077337623,,4195,170589935090,4.52,6020,10.24,8.95,8.92,287.64,43.5,2022-03-28,96.86,43.5,2022-03-28
149,588,50890,KOSDAQ,쏠리드,통신 및 방송 장비 제조업,"이동통신중계기,위성DMB용중계기",2005-07-08,12월,"정준, 이승희 (각자대표이사)",http://www.solid.co.kr,경기도,2022-08-16,61282881.0,61939186519.0,3142600491.0,-13287220124.0,3639152564.0,3639152564.0,5.07,-21.45,5.88,38530565495.0,-2682828177.0,18645276552.0,-1958190897.0,-1958190897.0,-6.96,48.39,-5.08,236.0,43544451381.0,-1457377530.0,-19014934462.0,-3691269361.0,-3691269361.0,-3.35,-43.67,-8.48,32455067908.0,-4328022096.0,-14453434659.0,-4934591261.0,-3388035246.0,-13.34,-44.53,-15.2,-240.0,212258023378.0,6129746237.0,-34009296816.0,23855200178.0,389.0,6427.0,3189.0,1.82,6.46,3.67,12.2,8.42,6.38,42.24357996166253,,5540,339507160740,23.47,7650,-31.88,19.67,2.0,149.22,137.08,2020-09-07,39.42,38.09,2021-09-07
151,596,115480,KOSDAQ,씨유메디칼,의료용 기기 제조업,심장제세동기,2011-12-15,12월,김형수,http://www.cu911.com,강원도,2022-08-16,45100144.0,11072973038.0,3140924715.0,197171733.0,3577775240.0,3620791341.0,28.37,1.78,32.31,10356876242.0,2590203045.0,-2638686648.0,3090907176.0,3110437587.0,25.01,-25.48,29.84,316.0,8923874899.0,1661320841.0,2256957774.0,-525242687.0,-517169265.0,18.62,25.29,-5.89,7937119988.0,824875425.0,-1348008329.0,837760658.0,668243974.0,10.39,-16.98,10.55,-44.0,35402267064.0,7184031902.0,490425308.0,-13981055488.0,-310.0,2373.0,1086.0,8.97,-19.19,13.31,-28.52,9.75,14.62,24.08256685939004,,1130,50963162720,3.58,1380,-31.36,-4.45,2.46,198.96,204.25,2020-08-26,30.43,22.12,2022-02-09
154,601,60590,KOSDAQ,씨티씨바이오,의약품 제조업,"동물용항병원성제품, 생균효소제",2002-02-21,12월,이민구 (단독대표이사),http://www.ctcbio.com,경기도,2022-08-12,24174410.0,40942134696.0,3339500186.0,14438980651.0,2534360252.0,0.0,8.16,35.27,6.19,50243403301.0,8716021362.0,3836614453.0,6750011572.0,0.0,17.35,7.64,13.43,416.0,31090575531.0,-1581055063.0,5181200835.0,-3800470300.0,0.0,-5.09,16.66,-12.22,33177596547.0,543052067.0,3117710345.0,1776996949.0,0.0,1.64,9.4,5.36,-628.0,140317988434.0,-2937855124.0,6457176352.0,-7318271739.0,-302.0,8148.0,3516.0,2.76,-4.35,5.1,-8.61,13.25,15.71,31.686641359138367,,9130,220712363300,21.95,14000,-22.29,-46.36,10.85,130.53,53.34,2021-08-18,71.4,53.34,2021-08-18
157,607,125210,KOSDAQ,아모그린텍,전자부품 제조업,비정질 및 나노결정립을 이용한 자성부품 및 전류센서,2019-03-29,12월,"양성철, 김병규(각자대표)",http://amogreentech.co.kr,경기도,2022-08-16,16495284.0,33509533798.0,2046577256.0,5498422441.0,3501997306.0,0.0,6.11,16.41,10.45,36260647596.0,3027540427.0,3263473465.0,2166362081.0,0.0,8.35,9.0,5.97,848.0,25256242435.0,-1217130176.0,3481878717.0,-1428535348.0,0.0,-4.82,13.79,-5.66,30455473228.0,826183137.0,2077191094.0,408911959.0,0.0,2.71,6.82,1.34,-344.0,122067716364.0,1764863519.0,536904833.0,2684870477.0,162.0,5600.0,2547.0,5.51,2.35,15.14,6.39,10.93,5.64,32.67822354905265,,13500,222686334000,15.92,17700,-51.45,109.26,5.09,68.57,31.11,2021-10-28,65.42,31.11,2021-10-28
160,614,36010,KOSDAQ,아비코전자,전자부품 제조업,"인덕터, 저항기",2002-07-03,12월,김창수,http://www.abco.co.kr,경기도,2022-08-16,13293579.0,45600052018.0,5943596228.0,6284132335.0,4073545192.0,0.0,13.03,13.78,8.93,42414864447.0,3177704697.0,-2068923462.0,3275517914.0,3275517914.0,7.49,-4.88,7.72,1224.0,36968568255.0,1364126489.0,10809164285.0,2111028857.0,0.0,3.69,29.24,5.71,34777158480.0,915549014.0,7521252063.0,1244518264.0,1244518264.0,2.63,21.63,3.58,632.0,147677122947.0,3054500170.0,11705905820.0,3705201062.0,278.0,16600.0,7932.0,5.45,2.61,7.37,3.51,9.34,4.86,23.34816891869377,,12350,164175700650,10.09,14650,23.18,52.7,7.39,208.42,18.62,2022-05-17,50.95,18.62,2022-05-17
164,618,67390,KOSDAQ,아스트,"항공기,우주선 및 부품 제조업",항공기용 부품 제조 및 동체 조립,2014-12-24,12월,김희원,http://www.astk.co.kr,경상남도,2022-08-12,25701528.0,43666681215.0,1528630775.0,4231989352.0,-3785132517.0,0.0,3.5,9.69,-8.67,36009985286.0,1507284714.0,-6242487601.0,-1625628225.0,0.0,4.19,-17.34,-4.51,-588.0,10823762186.0,-7777647605.0,-14113681528.0,-8879953142.0,0.0,-71.86,-130.4,-82.04,14927310292.0,-5665763579.0,-11732135350.0,-252988069.0,0.0,-37.96,-78.6,-1.69,-1380.0,81161917298.0,-13753753148.0,-4866958442.0,-27444686363.0,-1067.0,10607.0,5659.0,-1.51,-5.65,-5.54,-18.87,75.36,42.15,303.4334870317152,,5510,141615419280,-9.37,8050,-5.83,-7.54,8.34,124.12,81.13,2019-10-15,44.03,46.1,2021-08-12
167,624,54800,KOSDAQ,아이디스홀딩스,기타 전문 서비스업,비금융지주회사,2001-09-27,12월,김영달,http://www.idisholdings.co.kr,대전광역시,2022-08-16,10349304.0,233860825803.0,26640857467.0,-48738936120.0,12729252124.0,0.0,11.39,-20.84,5.44,194579866592.0,18717938765.0,-42478459009.0,7653611192.0,0.0,9.62,-21.83,3.93,4916.0,126982677496.0,5865505100.0,-1464693737.0,6081552729.0,0.0,4.62,-1.15,4.79,112556679716.0,-37899514.0,-8446298206.0,3048528427.0,0.0,-0.03,-7.5,2.71,2348.0,544386775822.0,19337282762.0,-49226833681.0,4396677525.0,424.0,135557.0,66062.0,2.51,0.47,3.63,0.64,6.7700000000000005,9.65,84.16750254015292,,13000,134540952000,2.64,14150,6.03,33.37,1.99,29.22,20.77,2020-08-10,15.51,8.85,2021-08-30
170,625,332370,KOSDAQ,아이디피,컴퓨터 및 주변장치 제조업,"카드인쇄용 프린터, 카드인쇄용 리본",2020-08-24,12월,노현철,http://www.idp-corp.com,서울특별시,2022-08-16,6641660.0,10679068964.0,3320916043.0,-1485602262.0,3059392520.0,0.0,31.1,-13.91,28.65,8716247735.0,2254597306.0,-553804051.0,1953218513.0,0.0,25.87,-6.35,22.41,1840.0,5974940582.0,1080306641.0,2363396485.0,957382681.0,0.0,18.08,39.56,16.02,5250075459.0,566000080.0,1245748282.0,831275817.0,0.0,10.78,23.73,15.83,576.0,26092880717.0,3921517533.0,4762432585.0,4256704452.0,640.0,13229.0,6214.0,12.15,9.17,13.91,10.31,13.020000000000003,15.090000000000002,78.73096506049907,,8840,58712274400,4.8,9050,15.71,14.14,0.63,61.71,41.4,2020-08-24,19.24,2.38,2022-06-08
